tw_id,video_id,entity_tw_id
TW2703,V_C003_20260409_073000,P20260409_0019_TW2703
TW2703,V_C003_20260409_073000,P20260409_0001_TW2703
TW2703,V_C003_20260409_073000,P20260409_0017_TW2703
TW2703,V_C003_20260409_073000,P20260409_0010_TW2703
TW2703,V_C003_20260409_073000,P20260409_0039_TW2703
TW2703,V_C003_20260409_073000,P20260409_0028_TW2703
TW2703,V_C003_20260409_073000,VH20260409_0002_TW2703
TW2703,V_C004_20260409_073000,VH20260409_0004_TW2703
TW2703,V_C004_20260409_073000,VH20260409_0012_TW2703
TW2703,V_C004_20260409_073000,VH20260409_0005_TW2703
TW2703,V_C007_20260409_073000,VH20260409_0008_TW2703
TW2703,V_C007_20260409_073000,VH20260409_0011_TW2703
TW2703,V_C007_20260409_073000,VH20260409_0006_TW2703
TW2704,V_C001_20260409_073000,P20260409_0038_TW2704
TW2704,V_C001_20260409_073000,P20260409_0048_TW2704
TW2704,V_C001_20260409_073000,P20260409_0042_TW2704
TW2704,V_C001_20260409_073000,P20260409_0047_TW2704
TW2704,V_C001_20260409_073000,P20260409_0032_TW2704
TW2704,V_C001_20260409_073000,P20260409_0036_TW2704
TW2704,V_C001_20260409_073000,P20260409_0008_TW2704
TW2704,V_C001_20260409_073000,P20260409_0034_TW2704
TW2704,V_C001_20260409_073000,P20260409_0019_TW2704
TW2704,V_C001_20260409_073000,P20260409_0001_TW2704
TW2704,V_C001_20260409_073000,P20260409_0023_TW2704
TW2704,V_C001_20260409_073000,T20260409_0011_TW2704
TW2704,V_C001_20260409_073000,T20260409_0018_TW2704
TW2704,V_C001_20260409_073000,T20260409_0020_TW2704
TW2704,V_C001_20260409_073000,T20260409_0002_TW2704
TW2704,V_C001_20260409_073000,T20260409_0006_TW2704
TW2704,V_C001_20260409_073000,T20260409_0012_TW2704
TW2704,V_C001_20260409_073000,T20260409_0001_TW2704
TW2704,V_C001_20260409_073000,T20260409_0005_TW2704
TW2704,V_C001_20260409_073000,T20260409_0016_TW2704
TW2704,V_C001_20260409_073000,VH20260409_0004_TW2704
TW2704,V_C001_20260409_073000,VH20260409_0002_TW2704
TW2704,V_C001_20260409_073000,VH20260409_0012_TW2704
TW2704,V_C002_20260409_073000,P20260409_0009_TW2704
TW2704,V_C002_20260409_073000,P20260409_0041_TW2704
TW2704,V_C002_20260409_073000,P20260409_0029_TW2704
TW2704,V_C002_20260409_073000,P20260409_0014_TW2704
TW2704,V_C002_20260409_073000,P20260409_0046_TW2704
TW2704,V_C002_20260409_073000,P20260409_0017_TW2704
TW2704,V_C002_20260409_073000,P20260409_0016_TW2704
TW2704,V_C002_20260409_073000,P20260409_0031_TW2704
TW2704,V_C002_20260409_073000,P20260409_0025_TW2704
TW2704,V_C002_20260409_073000,P20260409_0012_TW2704
TW2704,V_C002_20260409_073000,P20260409_0049_TW2704
TW2704,V_C002_20260409_073000,T20260409_0015_TW2704
TW2704,V_C002_20260409_073000,T20260409_0004_TW2704
TW2704,V_C002_20260409_073000,T20260409_0008_TW2704
TW2704,V_C002_20260409_073000,T20260409_0003_TW2704
TW2704,V_C002_20260409_073000,VH20260409_0007_TW2704
TW2704,V_C002_20260409_073000,VH20260409_0009_TW2704
TW2704,V_C002_20260409_073000,VH20260409_0008_TW2704
TW2704,V_C002_20260409_073000,VH20260409_0011_TW2704
TW2704,V_C003_20260409_073000,P20260409_0043_TW2704
TW2704,V_C003_20260409_073000,P20260409_0040_TW2704
TW2704,V_C003_20260409_073000,P20260409_0033_TW2704
TW2704,V_C003_20260409_073000,P20260409_0044_TW2704
TW2704,V_C003_20260409_073000,P20260409_0024_TW2704
TW2704,V_C003_20260409_073000,P20260409_0028_TW2704
TW2704,V_C003_20260409_073000,P20260409_0013_TW2704
TW2704,V_C003_20260409_073000,P20260409_0005_TW2704
TW2704,V_C003_20260409_073000,P20260409_0015_TW2704
TW2704,V_C003_20260409_073000,P20260409_0018_TW2704
TW2704,V_C003_20260409_073000,P20260409_0030_TW2704
TW2704,V_C003_20260409_073000,T20260409_0017_TW2704
TW2704,V_C003_20260409_073000,T20260409_0007_TW2704
TW2704,V_C003_20260409_073000,T20260409_0013_TW2704
TW2704,V_C003_20260409_073000,T20260409_0009_TW2704
TW2704,V_C003_20260409_073000,T20260409_0019_TW2704
TW2704,V_C003_20260409_073000,T20260409_0014_TW2704
TW2704,V_C003_20260409_073000,VH20260409_0010_TW2704
TW2704,V_C003_20260409_073000,VH20260409_0005_TW2704
TW2704,V_C004_20260409_073000,P20260409_0027_TW2704
TW2704,V_C004_20260409_073000,P20260409_0003_TW2704
TW2704,V_C004_20260409_073000,P20260409_0002_TW2704
TW2704,V_C004_20260409_073000,P20260409_0011_TW2704
TW2704,V_C004_20260409_073000,P20260409_0050_TW2704
TW2704,V_C004_20260409_073000,P20260409_0022_TW2704
TW2704,V_C004_20260409_073000,P20260409_0007_TW2704
TW2704,V_C004_20260409_073000,P20260409_0039_TW2704
TW2704,V_C004_20260409_073000,P20260409_0004_TW2704
TW2704,V_C004_20260409_073000,P20260409_0045_TW2704
TW2704,V_C004_20260409_073000,P20260409_0035_TW2704
TW2704,V_C004_20260409_073000,P20260409_0026_TW2704
TW2704,V_C004_20260409_073000,P20260409_0037_TW2704
TW2704,V_C004_20260409_073000,P20260409_0021_TW2704
TW2704,V_C004_20260409_073000,P20260409_0010_TW2704
TW2704,V_C004_20260409_073000,P20260409_0006_TW2704
TW2704,V_C004_20260409_073000,P20260409_0020_TW2704
TW2704,V_C004_20260409_073000,T20260409_0010_TW2704
TW2704,V_C004_20260409_073000,VH20260409_0001_TW2704
TW2704,V_C007_20260409_073000,VH20260409_0003_TW2704
TW2704,V_C007_20260409_073000,VH20260409_0006_TW2704
TW2705,V_C001_20260409_073000,P20260409_0023_TW2705
TW2705,V_C001_20260409_073000,P20260409_0048_TW2705
TW2705,V_C001_20260409_073000,P20260409_0042_TW2705
TW2705,V_C001_20260409_073000,P20260409_0014_TW2705
TW2705,V_C001_20260409_073000,P20260409_0015_TW2705
TW2705,V_C001_20260409_073000,P20260409_0050_TW2705
TW2705,V_C001_20260409_073000,P20260409_0003_TW2705
TW2705,V_C001_20260409_073000,P20260409_0035_TW2705
TW2705,V_C001_20260409_073000,P20260409_0028_TW2705
TW2705,V_C001_20260409_073000,P20260409_0031_TW2705
TW2705,V_C001_20260409_073000,T20260409_0013_TW2705
TW2705,V_C001_20260409_073000,T20260409_0008_TW2705
TW2705,V_C001_20260409_073000,T20260409_0001_TW2705
TW2705,V_C001_20260409_073000,T20260409_0018_TW2705
TW2705,V_C001_20260409_073000,T20260409_0019_TW2705
TW2705,V_C001_20260409_073000,VH20260409_0012_TW2705
TW2705,V_C001_20260409_073000,VH20260409_0011_TW2705
TW2705,V_C001_20260409_073000,VH20260409_0010_TW2705
TW2705,V_C002_20260409_073000,P20260409_0049_TW2705
TW2705,V_C002_20260409_073000,P20260409_0016_TW2705
TW2705,V_C002_20260409_073000,P20260409_0017_TW2705
TW2705,V_C002_20260409_073000,P20260409_0005_TW2705
TW2705,V_C002_20260409_073000,P20260409_0037_TW2705
TW2705,V_C002_20260409_073000,P20260409_0038_TW2705
TW2705,V_C002_20260409_073000,P20260409_0032_TW2705
TW2705,V_C002_20260409_073000,P20260409_0012_TW2705
TW2705,V_C002_20260409_073000,P20260409_0019_TW2705
TW2705,V_C002_20260409_073000,P20260409_0045_TW2705
TW2705,V_C002_20260409_073000,P20260409_0002_TW2705
TW2705,V_C002_20260409_073000,P20260409_0027_TW2705
TW2705,V_C002_20260409_073000,P20260409_0043_TW2705
TW2705,V_C002_20260409_073000,P20260409_0040_TW2705
TW2705,V_C002_20260409_073000,P20260409_0018_TW2705
TW2705,V_C002_20260409_073000,P20260409_0039_TW2705
TW2705,V_C002_20260409_073000,P20260409_0030_TW2705
TW2705,V_C002_20260409_073000,P20260409_0025_TW2705
TW2705,V_C002_20260409_073000,P20260409_0036_TW2705
TW2705,V_C002_20260409_073000,P20260409_0013_TW2705
TW2705,V_C002_20260409_073000,P20260409_0001_TW2705
TW2705,V_C002_20260409_073000,P20260409_0024_TW2705
TW2705,V_C002_20260409_073000,P20260409_0021_TW2705
TW2705,V_C002_20260409_073000,P20260409_0009_TW2705
TW2705,V_C002_20260409_073000,P20260409_0044_TW2705
TW2705,V_C002_20260409_073000,P20260409_0047_TW2705
TW2705,V_C002_20260409_073000,T20260409_0012_TW2705
TW2705,V_C002_20260409_073000,T20260409_0003_TW2705
TW2705,V_C002_20260409_073000,T20260409_0006_TW2705
TW2705,V_C002_20260409_073000,T20260409_0011_TW2705
TW2705,V_C002_20260409_073000,T20260409_0016_TW2705
TW2705,V_C002_20260409_073000,T20260409_0017_TW2705
TW2705,V_C002_20260409_073000,T20260409_0005_TW2705
TW2705,V_C002_20260409_073000,T20260409_0010_TW2705
TW2705,V_C002_20260409_073000,T20260409_0004_TW2705
TW2705,V_C002_20260409_073000,T20260409_0002_TW2705
TW2705,V_C002_20260409_073000,T20260409_0020_TW2705
TW2705,V_C002_20260409_073000,T20260409_0007_TW2705
TW2705,V_C002_20260409_073000,T20260409_0015_TW2705
TW2705,V_C002_20260409_073000,T20260409_0009_TW2705
TW2705,V_C002_20260409_073000,T20260409_0014_TW2705
TW2705,V_C002_20260409_073000,VH20260409_0009_TW2705
TW2705,V_C002_20260409_073000,VH20260409_0004_TW2705
TW2705,V_C003_20260409_073000,P20260409_0033_TW2705
TW2705,V_C003_20260409_073000,P20260409_0011_TW2705
TW2705,V_C003_20260409_073000,P20260409_0046_TW2705
TW2705,V_C003_20260409_073000,P20260409_0026_TW2705
TW2705,V_C003_20260409_073000,P20260409_0010_TW2705
TW2705,V_C003_20260409_073000,P20260409_0004_TW2705
TW2705,V_C003_20260409_073000,P20260409_0020_TW2705
TW2705,V_C003_20260409_073000,P20260409_0029_TW2705
TW2705,V_C003_20260409_073000,P20260409_0034_TW2705
TW2705,V_C003_20260409_073000,P20260409_0041_TW2705
TW2705,V_C003_20260409_073000,P20260409_0007_TW2705
TW2705,V_C003_20260409_073000,P20260409_0008_TW2705
TW2705,V_C003_20260409_073000,P20260409_0006_TW2705
TW2705,V_C003_20260409_073000,P20260409_0022_TW2705
TW2705,V_C003_20260409_073000,VH20260409_0008_TW2705
TW2705,V_C004_20260409_073000,VH20260409_0005_TW2705
TW2705,V_C004_20260409_073000,VH20260409_0006_TW2705
TW2705,V_C004_20260409_073000,VH20260409_0002_TW2705
TW2706,V_C001_20260409_073000,P20260409_0003_TW2706
TW2706,V_C001_20260409_073000,P20260409_0023_TW2706
TW2706,V_C001_20260409_073000,P20260409_0016_TW2706
TW2706,V_C001_20260409_073000,P20260409_0040_TW2706
TW2706,V_C001_20260409_073000,P20260409_0037_TW2706
TW2706,V_C001_20260409_073000,P20260409_0004_TW2706
TW2706,V_C001_20260409_073000,P20260409_0018_TW2706
TW2706,V_C001_20260409_073000,P20260409_0012_TW2706
TW2706,V_C001_20260409_073000,P20260409_0044_TW2706
TW2706,V_C001_20260409_073000,P20260409_0031_TW2706
TW2706,V_C001_20260409_073000,P20260409_0039_TW2706
TW2706,V_C001_20260409_073000,P20260409_0024_TW2706
TW2706,V_C001_20260409_073000,P20260409_0032_TW2706
TW2706,V_C001_20260409_073000,P20260409_0047_TW2706
TW2706,V_C001_20260409_073000,P20260409_0020_TW2706
TW2706,V_C001_20260409_073000,P20260409_0008_TW2706
TW2706,V_C001_20260409_073000,P20260409_0017_TW2706
TW2706,V_C001_20260409_073000,P20260409_0038_TW2706
TW2706,V_C001_20260409_073000,P20260409_0045_TW2706
TW2706,V_C001_20260409_073000,P20260409_0043_TW2706
TW2706,V_C001_20260409_073000,P20260409_0048_TW2706
TW2706,V_C001_20260409_073000,P20260409_0022_TW2706
TW2706,V_C001_20260409_073000,T20260409_0014_TW2706
TW2706,V_C001_20260409_073000,T20260409_0018_TW2706
TW2706,V_C001_20260409_073000,T20260409_0016_TW2706
TW2706,V_C001_20260409_073000,T20260409_0001_TW2706
TW2706,V_C001_20260409_073000,T20260409_0019_TW2706
TW2706,V_C001_20260409_073000,T20260409_0015_TW2706
TW2706,V_C001_20260409_073000,T20260409_0009_TW2706
TW2706,V_C001_20260409_073000,T20260409_0008_TW2706
TW2706,V_C001_20260409_073000,T20260409_0013_TW2706
TW2706,V_C001_20260409_073000,T20260409_0020_TW2706
TW2706,V_C001_20260409_073000,T20260409_0006_TW2706
TW2706,V_C001_20260409_073000,T20260409_0011_TW2706
TW2706,V_C001_20260409_073000,T20260409_0004_TW2706
TW2706,V_C001_20260409_073000,T20260409_0012_TW2706
TW2706,V_C001_20260409_073000,VH20260409_0011_TW2706
TW2706,V_C002_20260409_073000,P20260409_0030_TW2706
TW2706,V_C002_20260409_073000,P20260409_0013_TW2706
TW2706,V_C002_20260409_073000,P20260409_0021_TW2706
TW2706,V_C002_20260409_073000,P20260409_0049_TW2706
TW2706,V_C002_20260409_073000,P20260409_0006_TW2706
TW2706,V_C002_20260409_073000,P20260409_0010_TW2706
TW2706,V_C002_20260409_073000,P20260409_0042_TW2706
TW2706,V_C002_20260409_073000,P20260409_0007_TW2706
TW2706,V_C002_20260409_073000,P20260409_0029_TW2706
TW2706,V_C002_20260409_073000,P20260409_0019_TW2706
TW2706,V_C002_20260409_073000,P20260409_0005_TW2706
TW2706,V_C002_20260409_073000,P20260409_0041_TW2706
TW2706,V_C002_20260409_073000,P20260409_0014_TW2706
TW2706,V_C002_20260409_073000,P20260409_0050_TW2706
TW2706,V_C002_20260409_073000,P20260409_0046_TW2706
TW2706,V_C002_20260409_073000,P20260409_0033_TW2706
TW2706,V_C002_20260409_073000,P20260409_0009_TW2706
TW2706,V_C002_20260409_073000,P20260409_0026_TW2706
TW2706,V_C002_20260409_073000,P20260409_0015_TW2706
TW2706,V_C002_20260409_073000,P20260409_0034_TW2706
TW2706,V_C002_20260409_073000,P20260409_0035_TW2706
TW2706,V_C002_20260409_073000,P20260409_0001_TW2706
TW2706,V_C002_20260409_073000,P20260409_0028_TW2706
TW2706,V_C002_20260409_073000,P20260409_0036_TW2706
TW2706,V_C002_20260409_073000,P20260409_0027_TW2706
TW2706,V_C002_20260409_073000,T20260409_0007_TW2706
TW2706,V_C002_20260409_073000,T20260409_0010_TW2706
TW2706,V_C002_20260409_073000,T20260409_0017_TW2706
TW2706,V_C002_20260409_073000,T20260409_0003_TW2706
TW2706,V_C002_20260409_073000,T20260409_0005_TW2706
TW2706,V_C002_20260409_073000,T20260409_0002_TW2706
TW2706,V_C002_20260409_073000,VH20260409_0005_TW2706
TW2706,V_C002_20260409_073000,VH20260409_0010_TW2706
TW2706,V_C003_20260409_073000,P20260409_0011_TW2706
TW2706,V_C003_20260409_073000,P20260409_0002_TW2706
TW2706,V_C003_20260409_073000,P20260409_0025_TW2706
TW2706,V_C003_20260409_073000,VH20260409_0006_TW2706
TW2706,V_C003_20260409_073000,VH20260409_0004_TW2706
TW2706,V_C003_20260409_073000,VH20260409_0012_TW2706
TW2706,V_C003_20260409_073000,VH20260409_0001_TW2706
TW2706,V_C004_20260409_073000,VH20260409_0003_TW2706
TW2706,V_C004_20260409_073000,VH20260409_0009_TW2706
TW2706,V_C004_20260409_073000,VH20260409_0002_TW2706
TW2706,V_C007_20260409_073000,VH20260409_0007_TW2706
TW2706,V_C007_20260409_073000,VH20260409_0008_TW2706
TW2707,V_C001_20260409_073000,P20260409_0048_TW2707
TW2707,V_C001_20260409_073000,P20260409_0024_TW2707
TW2707,V_C001_20260409_073000,P20260409_0037_TW2707
TW2707,V_C001_20260409_073000,P20260409_0016_TW2707
TW2707,V_C001_20260409_073000,P20260409_0004_TW2707
TW2707,V_C001_20260409_073000,P20260409_0031_TW2707
TW2707,V_C001_20260409_073000,P20260409_0009_TW2707
TW2707,V_C001_20260409_073000,P20260409_0014_TW2707
TW2707,V_C001_20260409_073000,P20260409_0020_TW2707
TW2707,V_C001_20260409_073000,P20260409_0023_TW2707
TW2707,V_C001_20260409_073000,P20260409_0038_TW2707
TW2707,V_C001_20260409_073000,P20260409_0021_TW2707
TW2707,V_C001_20260409_073000,P20260409_0040_TW2707
TW2707,V_C001_20260409_073000,P20260409_0035_TW2707
TW2707,V_C001_20260409_073000,P20260409_0002_TW2707
TW2707,V_C001_20260409_073000,P20260409_0018_TW2707
TW2707,V_C001_20260409_073000,P20260409_0045_TW2707
TW2707,V_C001_20260409_073000,P20260409_0030_TW2707
TW2707,V_C001_20260409_073000,P20260409_0011_TW2707
TW2707,V_C001_20260409_073000,P20260409_0034_TW2707
TW2707,V_C001_20260409_073000,P20260409_0044_TW2707
TW2707,V_C001_20260409_073000,P20260409_0005_TW2707
TW2707,V_C001_20260409_073000,P20260409_0026_TW2707
TW2707,V_C001_20260409_073000,P20260409_0027_TW2707
TW2707,V_C001_20260409_073000,P20260409_0046_TW2707
TW2707,V_C001_20260409_073000,P20260409_0036_TW2707
TW2707,V_C001_20260409_073000,P20260409_0033_TW2707
TW2707,V_C001_20260409_073000,T20260409_0001_TW2707
TW2707,V_C001_20260409_073000,T20260409_0012_TW2707
TW2707,V_C001_20260409_073000,T20260409_0014_TW2707
TW2707,V_C001_20260409_073000,T20260409_0009_TW2707
TW2707,V_C001_20260409_073000,T20260409_0007_TW2707
TW2707,V_C001_20260409_073000,T20260409_0003_TW2707
TW2707,V_C001_20260409_073000,T20260409_0018_TW2707
TW2707,V_C001_20260409_073000,T20260409_0011_TW2707
TW2707,V_C001_20260409_073000,T20260409_0019_TW2707
TW2707,V_C001_20260409_073000,T20260409_0013_TW2707
TW2707,V_C001_20260409_073000,T20260409_0004_TW2707
TW2707,V_C001_20260409_073000,T20260409_0008_TW2707
TW2707,V_C001_20260409_073000,T20260409_0020_TW2707
TW2707,V_C001_20260409_073000,T20260409_0002_TW2707
TW2707,V_C001_20260409_073000,T20260409_0017_TW2707
TW2707,V_C001_20260409_073000,VH20260409_0002_TW2707
TW2707,V_C001_20260409_073000,VH20260409_0005_TW2707
TW2707,V_C001_20260409_073000,VH20260409_0008_TW2707
TW2707,V_C001_20260409_073000,VH20260409_0006_TW2707
TW2707,V_C001_20260409_073000,VH20260409_0010_TW2707
TW2707,V_C002_20260409_073000,P20260409_0007_TW2707
TW2707,V_C002_20260409_073000,P20260409_0019_TW2707
TW2707,V_C002_20260409_073000,P20260409_0042_TW2707
TW2707,V_C002_20260409_073000,P20260409_0001_TW2707
TW2707,V_C002_20260409_073000,P20260409_0028_TW2707
TW2707,V_C002_20260409_073000,P20260409_0039_TW2707
TW2707,V_C002_20260409_073000,P20260409_0050_TW2707
TW2707,V_C002_20260409_073000,P20260409_0017_TW2707
TW2707,V_C002_20260409_073000,P20260409_0041_TW2707
TW2707,V_C002_20260409_073000,P20260409_0015_TW2707
TW2707,V_C002_20260409_073000,P20260409_0025_TW2707
TW2707,V_C002_20260409_073000,P20260409_0013_TW2707
TW2707,V_C002_20260409_073000,P20260409_0032_TW2707
TW2707,V_C002_20260409_073000,P20260409_0029_TW2707
TW2707,V_C002_20260409_073000,P20260409_0006_TW2707
TW2707,V_C002_20260409_073000,P20260409_0043_TW2707
TW2707,V_C002_20260409_073000,P20260409_0022_TW2707
TW2707,V_C002_20260409_073000,P20260409_0008_TW2707
TW2707,V_C002_20260409_073000,P20260409_0047_TW2707
TW2707,V_C002_20260409_073000,P20260409_0049_TW2707
TW2707,V_C002_20260409_073000,P20260409_0003_TW2707
TW2707,V_C002_20260409_073000,P20260409_0010_TW2707
TW2707,V_C002_20260409_073000,T20260409_0006_TW2707
TW2707,V_C002_20260409_073000,T20260409_0015_TW2707
TW2707,V_C002_20260409_073000,T20260409_0005_TW2707
TW2707,V_C002_20260409_073000,T20260409_0016_TW2707
TW2707,V_C002_20260409_073000,T20260409_0010_TW2707
TW2707,V_C002_20260409_073000,VH20260409_0001_TW2707
TW2707,V_C002_20260409_073000,VH20260409_0011_TW2707
TW2707,V_C003_20260409_073000,P20260409_0012_TW2707
TW2707,V_C003_20260409_073000,VH20260409_0004_TW2707
TW2707,V_C004_20260409_073000,VH20260409_0009_TW2707
TW2707,V_C004_20260409_073000,VH20260409_0012_TW2707
TW2707,V_C004_20260409_073000,VH20260409_0003_TW2707
TW2707,V_C007_20260409_073000,VH20260409_0007_TW2707
TW2708,V_C001_20260409_073000,P20260409_0030_TW2708
TW2708,V_C001_20260409_073000,P20260409_0036_TW2708
TW2708,V_C001_20260409_073000,P20260409_0002_TW2708
TW2708,V_C001_20260409_073000,P20260409_0020_TW2708
TW2708,V_C001_20260409_073000,P20260409_0034_TW2708
TW2708,V_C001_20260409_073000,P20260409_0033_TW2708
TW2708,V_C001_20260409_073000,P20260409_0006_TW2708
TW2708,V_C001_20260409_073000,P20260409_0039_TW2708
TW2708,V_C001_20260409_073000,P20260409_0015_TW2708
TW2708,V_C001_20260409_073000,P20260409_0021_TW2708
TW2708,V_C001_20260409_073000,P20260409_0022_TW2708
TW2708,V_C001_20260409_073000,P20260409_0045_TW2708
TW2708,V_C001_20260409_073000,T20260409_0004_TW2708
TW2708,V_C001_20260409_073000,T20260409_0010_TW2708
TW2708,V_C001_20260409_073000,T20260409_0013_TW2708
TW2708,V_C001_20260409_073000,T20260409_0014_TW2708
TW2708,V_C001_20260409_073000,T20260409_0007_TW2708
TW2708,V_C001_20260409_073000,T20260409_0003_TW2708
TW2708,V_C001_20260409_073000,T20260409_0002_TW2708
TW2708,V_C001_20260409_073000,T20260409_0012_TW2708
TW2708,V_C001_20260409_073000,VH20260409_0002_TW2708
TW2708,V_C001_20260409_073000,VH20260409_0010_TW2708
TW2708,V_C001_20260409_073000,VH20260409_0012_TW2708
TW2708,V_C001_20260409_073000,VH20260409_0004_TW2708
TW2708,V_C001_20260409_073000,VH20260409_0008_TW2708
TW2708,V_C002_20260409_073000,P20260409_0043_TW2708
TW2708,V_C002_20260409_073000,P20260409_0019_TW2708
TW2708,V_C002_20260409_073000,P20260409_0029_TW2708
TW2708,V_C002_20260409_073000,P20260409_0041_TW2708
TW2708,V_C002_20260409_073000,P20260409_0007_TW2708
TW2708,V_C002_20260409_073000,P20260409_0028_TW2708
TW2708,V_C002_20260409_073000,P20260409_0023_TW2708
TW2708,V_C002_20260409_073000,P20260409_0017_TW2708
TW2708,V_C002_20260409_073000,P20260409_0004_TW2708
TW2708,V_C002_20260409_073000,P20260409_0047_TW2708
TW2708,V_C002_20260409_073000,P20260409_0008_TW2708
TW2708,V_C002_20260409_073000,P20260409_0031_TW2708
TW2708,V_C002_20260409_073000,P20260409_0024_TW2708
TW2708,V_C002_20260409_073000,P20260409_0010_TW2708
TW2708,V_C002_20260409_073000,P20260409_0027_TW2708
TW2708,V_C002_20260409_073000,P20260409_0049_TW2708
TW2708,V_C002_20260409_073000,P20260409_0014_TW2708
TW2708,V_C002_20260409_073000,P20260409_0048_TW2708
TW2708,V_C002_20260409_073000,P20260409_0044_TW2708
TW2708,V_C002_20260409_073000,P20260409_0035_TW2708
TW2708,V_C002_20260409_073000,T20260409_0020_TW2708
TW2708,V_C002_20260409_073000,T20260409_0005_TW2708
TW2708,V_C002_20260409_073000,T20260409_0016_TW2708
TW2708,V_C002_20260409_073000,T20260409_0006_TW2708
TW2708,V_C002_20260409_073000,T20260409_0011_TW2708
TW2708,V_C002_20260409_073000,T20260409_0017_TW2708
TW2708,V_C002_20260409_073000,T20260409_0008_TW2708
TW2708,V_C002_20260409_073000,T20260409_0009_TW2708
TW2708,V_C002_20260409_073000,T20260409_0001_TW2708
TW2708,V_C002_20260409_073000,T20260409_0015_TW2708
TW2708,V_C002_20260409_073000,T20260409_0019_TW2708
TW2708,V_C002_20260409_073000,T20260409_0018_TW2708
TW2708,V_C002_20260409_073000,VH20260409_0005_TW2708
TW2708,V_C002_20260409_073000,VH20260409_0001_TW2708
TW2708,V_C003_20260409_073000,P20260409_0038_TW2708
TW2708,V_C003_20260409_073000,P20260409_0012_TW2708
TW2708,V_C003_20260409_073000,P20260409_0042_TW2708
TW2708,V_C003_20260409_073000,P20260409_0026_TW2708
TW2708,V_C003_20260409_073000,P20260409_0013_TW2708
TW2708,V_C003_20260409_073000,P20260409_0016_TW2708
TW2708,V_C003_20260409_073000,P20260409_0003_TW2708
TW2708,V_C003_20260409_073000,P20260409_0037_TW2708
TW2708,V_C003_20260409_073000,P20260409_0018_TW2708
TW2708,V_C003_20260409_073000,P20260409_0032_TW2708
TW2708,V_C003_20260409_073000,P20260409_0001_TW2708
TW2708,V_C003_20260409_073000,P20260409_0040_TW2708
TW2708,V_C003_20260409_073000,P20260409_0011_TW2708
TW2708,V_C003_20260409_073000,P20260409_0050_TW2708
TW2708,V_C003_20260409_073000,P20260409_0005_TW2708
TW2708,V_C003_20260409_073000,P20260409_0046_TW2708
TW2708,V_C003_20260409_073000,P20260409_0025_TW2708
TW2708,V_C003_20260409_073000,P20260409_0009_TW2708
TW2708,V_C003_20260409_073000,VH20260409_0007_TW2708
TW2708,V_C004_20260409_073000,VH20260409_0009_TW2708
TW2708,V_C004_20260409_073000,VH20260409_0011_TW2708
TW2708,V_C004_20260409_073000,VH20260409_0003_TW2708
TW2708,V_C004_20260409_073000,VH20260409_0006_TW2708
TW2709,V_C001_20260409_073000,P20260409_0036_TW2709
TW2709,V_C001_20260409_073000,P20260409_0022_TW2709
TW2709,V_C001_20260409_073000,P20260409_0002_TW2709
TW2709,V_C001_20260409_073000,P20260409_0029_TW2709
TW2709,V_C001_20260409_073000,P20260409_0041_TW2709
TW2709,V_C001_20260409_073000,P20260409_0042_TW2709
TW2709,V_C001_20260409_073000,P20260409_0023_TW2709
TW2709,V_C001_20260409_073000,P20260409_0031_TW2709
TW2709,V_C001_20260409_073000,P20260409_0008_TW2709
TW2709,V_C001_20260409_073000,P20260409_0032_TW2709
TW2709,V_C001_20260409_073000,P20260409_0047_TW2709
TW2709,V_C001_20260409_073000,P20260409_0025_TW2709
TW2709,V_C001_20260409_073000,P20260409_0030_TW2709
TW2709,V_C001_20260409_073000,P20260409_0045_TW2709
TW2709,V_C001_20260409_073000,P20260409_0049_TW2709
TW2709,V_C001_20260409_073000,T20260409_0005_TW2709
TW2709,V_C001_20260409_073000,T20260409_0012_TW2709
TW2709,V_C001_20260409_073000,T20260409_0004_TW2709
TW2709,V_C001_20260409_073000,T20260409_0008_TW2709
TW2709,V_C001_20260409_073000,T20260409_0016_TW2709
TW2709,V_C001_20260409_073000,T20260409_0002_TW2709
TW2709,V_C001_20260409_073000,T20260409_0018_TW2709
TW2709,V_C001_20260409_073000,T20260409_0006_TW2709
TW2709,V_C001_20260409_073000,T20260409_0014_TW2709
TW2709,V_C001_20260409_073000,VH20260409_0002_TW2709
TW2709,V_C001_20260409_073000,VH20260409_0004_TW2709
TW2709,V_C001_20260409_073000,VH20260409_0008_TW2709
TW2709,V_C002_20260409_073000,P20260409_0014_TW2709
TW2709,V_C002_20260409_073000,P20260409_0004_TW2709
TW2709,V_C002_20260409_073000,P20260409_0017_TW2709
TW2709,V_C002_20260409_073000,P20260409_0037_TW2709
TW2709,V_C002_20260409_073000,P20260409_0001_TW2709
TW2709,V_C002_20260409_073000,P20260409_0005_TW2709
TW2709,V_C002_20260409_073000,P20260409_0040_TW2709
TW2709,V_C002_20260409_073000,P20260409_0007_TW2709
TW2709,V_C002_20260409_073000,P20260409_0038_TW2709
TW2709,V_C002_20260409_073000,P20260409_0050_TW2709
TW2709,V_C002_20260409_073000,P20260409_0035_TW2709
TW2709,V_C002_20260409_073000,P20260409_0020_TW2709
TW2709,V_C002_20260409_073000,P20260409_0011_TW2709
TW2709,V_C002_20260409_073000,P20260409_0046_TW2709
TW2709,V_C002_20260409_073000,P20260409_0048_TW2709
TW2709,V_C002_20260409_073000,P20260409_0033_TW2709
