vid_tw,id_global,date,tw_id,partition_id,vehicle_type,base_color,speed_kmh,direction
VH20260409_0002_TW2714,VH20260409_0002,2026-04-09,TW2714,2,Car,Black,51,SE
VH20260409_0006_TW2714,VH20260409_0006,2026-04-09,TW2714,2,Car,Black,27,N
VH20260409_0005_TW2714,VH20260409_0005,2026-04-09,TW2714,2,Car,Black,57,NE
VH20260409_0004_TW2714,VH20260409_0004,2026-04-09,TW2714,2,Car,Blue,22,W
VH20260409_0003_TW2714,VH20260409_0003,2026-04-09,TW2714,4,Car,Black,32,NW
VH20260409_0012_TW2714,VH20260409_0012,2026-04-09,TW2714,4,Car,Black,8,SE
VH20260409_0011_TW2715,VH20260409_0011,2026-04-09,TW2715,1,Truck,Gray,21,SW
VH20260409_0007_TW2715,VH20260409_0007,2026-04-09,TW2715,1,Motorbike,Red,13,NW
VH20260409_0003_TW2715,VH20260409_0003,2026-04-09,TW2715,1,Car,Black,27,N
VH20260409_0001_TW2715,VH20260409_0001,2026-04-09,TW2715,1,Motorbike,Gray,55,S
VH20260409_0006_TW2715,VH20260409_0006,2026-04-09,TW2715,2,Car,Black,29,N
VH20260409_0010_TW2715,VH20260409_0010,2026-04-09,TW2715,2,Car,White,48,SW
VH20260409_0008_TW2715,VH20260409_0008,2026-04-09,TW2715,2,Motorbike,Black,36,SW
VH20260409_0012_TW2715,VH20260409_0012,2026-04-09,TW2715,2,Car,Black,10,SE
VH20260409_0002_TW2715,VH20260409_0002,2026-04-09,TW2715,2,Car,Black,51,S
VH20260409_0004_TW2715,VH20260409_0004,2026-04-09,TW2715,2,Car,Blue,26,SW
VH20260409_0009_TW2715,VH20260409_0009,2026-04-09,TW2715,2,Car,Red,60,W
VH20260409_0005_TW2715,VH20260409_0005,2026-04-09,TW2715,2,Car,Black,59,E
VH20260409_0003_TW2716,VH20260409_0003,2026-04-09,TW2716,1,Car,Black,27,N
VH20260409_0004_TW2716,VH20260409_0004,2026-04-09,TW2716,1,Car,Blue,24,S
VH20260409_0008_TW2716,VH20260409_0008,2026-04-09,TW2716,1,Motorbike,Black,2,NW
VH20260409_0002_TW2716,VH20260409_0002,2026-04-09,TW2716,2,Car,Black,52,SE
VH20260409_0005_TW2716,VH20260409_0005,2026-04-09,TW2716,2,Car,Black,57,E
VH20260409_0009_TW2716,VH20260409_0009,2026-04-09,TW2716,2,Car,Red,60,NW
VH20260409_0010_TW2716,VH20260409_0010,2026-04-09,TW2716,2,Car,White,44,S
VH20260409_0007_TW2716,VH20260409_0007,2026-04-09,TW2716,2,Motorbike,Red,15,N
VH20260409_0011_TW2716,VH20260409_0011,2026-04-09,TW2716,2,Truck,Gray,21,SW
VH20260409_0006_TW2716,VH20260409_0006,2026-04-09,TW2716,2,Car,Black,30,NE
VH20260409_0012_TW2716,VH20260409_0012,2026-04-09,TW2716,4,Car,Black,15,E
VH20260409_0001_TW2716,VH20260409_0001,2026-04-09,TW2716,4,Motorbike,Gray,51,SE
VH20260409_0004_TW2717,VH20260409_0004,2026-04-09,TW2717,1,Car,Blue,20,SE
VH20260409_0007_TW2717,VH20260409_0007,2026-04-09,TW2717,1,Motorbike,Red,19,NW
VH20260409_0005_TW2717,VH20260409_0005,2026-04-09,TW2717,1,Car,Black,60,SE
VH20260409_0009_TW2717,VH20260409_0009,2026-04-09,TW2717,1,Car,Red,60,NW
VH20260409_0012_TW2717,VH20260409_0012,2026-04-09,TW2717,1,Car,Black,15,SE
VH20260409_0001_TW2717,VH20260409_0001,2026-04-09,TW2717,1,Motorbike,Gray,53,S
VH20260409_0002_TW2717,VH20260409_0002,2026-04-09,TW2717,2,Car,Black,50,SE
VH20260409_0010_TW2717,VH20260409_0010,2026-04-09,TW2717,2,Car,White,43,SE
VH20260409_0011_TW2717,VH20260409_0011,2026-04-09,TW2717,2,Truck,Gray,19,W
VH20260409_0008_TW2717,VH20260409_0008,2026-04-09,TW2717,2,Motorbike,Black,0,W
VH20260409_0003_TW2717,VH20260409_0003,2026-04-09,TW2717,2,Car,Black,26,NE
VH20260409_0006_TW2717,VH20260409_0006,2026-04-09,TW2717,4,Car,Black,26,NE
VH20260409_0005_TW2718,VH20260409_0005,2026-04-09,TW2718,1,Car,Black,57,SE
VH20260409_0009_TW2718,VH20260409_0009,2026-04-09,TW2718,1,Car,Red,60,N
VH20260409_0011_TW2718,VH20260409_0011,2026-04-09,TW2718,2,Truck,Gray,23,SW
VH20260409_0012_TW2718,VH20260409_0012,2026-04-09,TW2718,2,Car,Black,11,S
VH20260409_0004_TW2718,VH20260409_0004,2026-04-09,TW2718,2,Car,Blue,15,E
VH20260409_0001_TW2718,VH20260409_0001,2026-04-09,TW2718,2,Motorbike,Gray,48,SW
VH20260409_0002_TW2718,VH20260409_0002,2026-04-09,TW2718,2,Car,Black,48,S
VH20260409_0008_TW2718,VH20260409_0008,2026-04-09,TW2718,2,Motorbike,Black,1,W
VH20260409_0010_TW2718,VH20260409_0010,2026-04-09,TW2718,2,Car,White,45,SE
VH20260409_0003_TW2718,VH20260409_0003,2026-04-09,TW2718,2,Car,Black,25,E
VH20260409_0006_TW2718,VH20260409_0006,2026-04-09,TW2718,2,Car,Black,28,E
VH20260409_0007_TW2718,VH20260409_0007,2026-04-09,TW2718,2,Motorbike,Red,24,NW
VH20260409_0002_TW2719,VH20260409_0002,2026-04-09,TW2719,1,Car,Black,49,SW
VH20260409_0007_TW2719,VH20260409_0007,2026-04-09,TW2719,1,Motorbike,Red,20,N
VH20260409_0001_TW2719,VH20260409_0001,2026-04-09,TW2719,1,Motorbike,Gray,45,S
VH20260409_0011_TW2719,VH20260409_0011,2026-04-09,TW2719,1,Truck,Gray,18,S
VH20260409_0008_TW2719,VH20260409_0008,2026-04-09,TW2719,1,Motorbike,Black,4,W
VH20260409_0005_TW2719,VH20260409_0005,2026-04-09,TW2719,2,Car,Black,59,E
VH20260409_0012_TW2719,VH20260409_0012,2026-04-09,TW2719,2,Car,Black,9,S
VH20260409_0003_TW2719,VH20260409_0003,2026-04-09,TW2719,2,Car,Black,22,SE
VH20260409_0006_TW2719,VH20260409_0006,2026-04-09,TW2719,4,Car,Black,28,SE
VH20260409_0004_TW2719,VH20260409_0004,2026-04-09,TW2719,4,Car,Blue,16,SE
VH20260409_0010_TW2719,VH20260409_0010,2026-04-09,TW2719,4,Car,White,49,SE
VH20260409_0006_TW2720,VH20260409_0006,2026-04-09,TW2720,1,Car,Black,26,E
VH20260409_0005_TW2720,VH20260409_0005,2026-04-09,TW2720,1,Car,Black,55,SE
VH20260409_0008_TW2720,VH20260409_0008,2026-04-09,TW2720,1,Motorbike,Black,5,SW
VH20260409_0001_TW2720,VH20260409_0001,2026-04-09,TW2720,1,Motorbike,Gray,46,SE
VH20260409_0007_TW2720,VH20260409_0007,2026-04-09,TW2720,1,Motorbike,Red,23,NE
VH20260409_0009_TW2720,VH20260409_0009,2026-04-09,TW2720,1,Car,Red,60,N
VH20260409_0002_TW2720,VH20260409_0002,2026-04-09,TW2720,1,Car,Black,53,SW
VH20260409_0003_TW2720,VH20260409_0003,2026-04-09,TW2720,1,Car,Black,21,E
VH20260409_0004_TW2720,VH20260409_0004,2026-04-09,TW2720,1,Car,Blue,44,N
VH20260409_0011_TW2720,VH20260409_0011,2026-04-09,TW2720,2,Truck,Gray,18,SE
VH20260409_0010_TW2720,VH20260409_0010,2026-04-09,TW2720,2,Car,White,51,S
VH20260409_0012_TW2720,VH20260409_0012,2026-04-09,TW2720,2,Car,Black,8,SW
VH20260409_0007_TW2721,VH20260409_0007,2026-04-09,TW2721,1,Motorbike,Red,28,NE
VH20260409_0001_TW2721,VH20260409_0001,2026-04-09,TW2721,1,Motorbike,Gray,47,E
VH20260409_0011_TW2721,VH20260409_0011,2026-04-09,TW2721,1,Truck,Gray,20,E
VH20260409_0010_TW2721,VH20260409_0010,2026-04-09,TW2721,1,Car,White,46,SE
VH20260409_0002_TW2721,VH20260409_0002,2026-04-09,TW2721,1,Car,Black,54,S
VH20260409_0005_TW2721,VH20260409_0005,2026-04-09,TW2721,1,Car,Black,0,E
VH20260409_0003_TW2721,VH20260409_0003,2026-04-09,TW2721,1,Car,Black,26,SE
VH20260409_0008_TW2721,VH20260409_0008,2026-04-09,TW2721,2,Motorbike,Black,9,S
VH20260409_0006_TW2721,VH20260409_0006,2026-04-09,TW2721,2,Car,Black,21,NE
VH20260409_0009_TW2721,VH20260409_0009,2026-04-09,TW2721,2,Car,Red,56,N
VH20260409_0012_TW2721,VH20260409_0012,2026-04-09,TW2721,4,Car,Black,9,W
VH20260409_0004_TW2721,VH20260409_0004,2026-04-09,TW2721,4,Car,Blue,49,NE
VH20260409_0007_TW2722,VH20260409_0007,2026-04-09,TW2722,1,Motorbike,Red,29,NE
VH20260409_0002_TW2722,VH20260409_0002,2026-04-09,TW2722,1,Car,Black,58,S
VH20260409_0004_TW2722,VH20260409_0004,2026-04-09,TW2722,1,Car,Blue,45,N
VH20260409_0011_TW2722,VH20260409_0011,2026-04-09,TW2722,1,Truck,Gray,15,E
VH20260409_0008_TW2722,VH20260409_0008,2026-04-09,TW2722,1,Motorbike,Black,4,SE
VH20260409_0005_TW2722,VH20260409_0005,2026-04-09,TW2722,2,Car,Black,0,SE
VH20260409_0010_TW2722,VH20260409_0010,2026-04-09,TW2722,2,Car,White,50,S
VH20260409_0009_TW2722,VH20260409_0009,2026-04-09,TW2722,2,Car,Red,53,NW
VH20260409_0006_TW2722,VH20260409_0006,2026-04-09,TW2722,2,Car,Black,17,E
VH20260409_0012_TW2722,VH20260409_0012,2026-04-09,TW2722,2,Car,Black,11,NW
VH20260409_0003_TW2722,VH20260409_0003,2026-04-09,TW2722,4,Car,Black,9,NW
VH20260409_0001_TW2722,VH20260409_0001,2026-04-09,TW2722,4,Motorbike,Gray,50,SE
VH20260409_0011_TW2723,VH20260409_0011,2026-04-09,TW2723,1,Truck,Gray,18,E
VH20260409_0010_TW2723,VH20260409_0010,2026-04-09,TW2723,1,Car,White,46,S
VH20260409_0003_TW2723,VH20260409_0003,2026-04-09,TW2723,1,Car,Black,14,N
VH20260409_0008_TW2723,VH20260409_0008,2026-04-09,TW2723,1,Motorbike,Black,7,S
VH20260409_0004_TW2723,VH20260409_0004,2026-04-09,TW2723,1,Car,Blue,50,NW
VH20260409_0009_TW2723,VH20260409_0009,2026-04-09,TW2723,2,Car,Red,55,W
VH20260409_0002_TW2723,VH20260409_0002,2026-04-09,TW2723,2,Car,Black,56,SE
VH20260409_0007_TW2723,VH20260409_0007,2026-04-09,TW2723,2,Motorbike,Red,33,N
VH20260409_0001_TW2723,VH20260409_0001,2026-04-09,TW2723,2,Motorbike,Gray,45,S
VH20260409_0006_TW2723,VH20260409_0006,2026-04-09,TW2723,4,Car,Black,20,NE
VH20260409_0005_TW2723,VH20260409_0005,2026-04-09,TW2723,4,Car,Black,0,S
VH20260409_0012_TW2723,VH20260409_0012,2026-04-09,TW2723,4,Car,Black,7,W
VH20260409_0011_TW2724,VH20260409_0011,2026-04-09,TW2724,1,Truck,Gray,13,E
VH20260409_0005_TW2724,VH20260409_0005,2026-04-09,TW2724,1,Car,Black,3,S
VH20260409_0010_TW2724,VH20260409_0010,2026-04-09,TW2724,1,Car,White,45,S
VH20260409_0001_TW2724,VH20260409_0001,2026-04-09,TW2724,1,Motorbike,Gray,49,S
VH20260409_0007_TW2724,VH20260409_0007,2026-04-09,TW2724,1,Motorbike,Red,30,NW
VH20260409_0004_TW2724,VH20260409_0004,2026-04-09,TW2724,1,Car,Blue,53,NW
VH20260409_0012_TW2724,VH20260409_0012,2026-04-09,TW2724,2,Car,Black,9,W
VH20260409_0009_TW2724,VH20260409_0009,2026-04-09,TW2724,2,Car,Red,51,NW
VH20260409_0003_TW2724,VH20260409_0003,2026-04-09,TW2724,2,Car,Black,10,NE
VH20260409_0006_TW2724,VH20260409_0006,2026-04-09,TW2724,2,Car,Black,16,E
VH20260409_0008_TW2724,VH20260409_0008,2026-04-09,TW2724,2,Motorbike,Black,4,S
VH20260409_0002_TW2724,VH20260409_0002,2026-04-09,TW2724,2,Car,Black,56,SE
VH20260409_0010_TW2725,VH20260409_0010,2026-04-09,TW2725,1,Car,White,40,SE
VH20260409_0006_TW2725,VH20260409_0006,2026-04-09,TW2725,1,Car,Black,15,NE
VH20260409_0001_TW2725,VH20260409_0001,2026-04-09,TW2725,1,Motorbike,Gray,47,S
VH20260409_0012_TW2725,VH20260409_0012,2026-04-09,TW2725,1,Car,Black,8,SW
VH20260409_0008_TW2725,VH20260409_0008,2026-04-09,TW2725,1,Motorbike,Black,9,SW
VH20260409_0009_TW2725,VH20260409_0009,2026-04-09,TW2725,2,Car,Red,52,NW
VH20260409_0002_TW2725,VH20260409_0002,2026-04-09,TW2725,4,Car,Black,17,NE
VH20260409_0003_TW2725,VH20260409_0003,2026-04-09,TW2725,4,Car,Black,15,N
VH20260409_0011_TW2725,VH20260409_0011,2026-04-09,TW2725,4,Truck,Gray,12,E
VH20260409_0007_TW2725,VH20260409_0007,2026-04-09,TW2725,4,Motorbike,Red,31,NW
VH20260409_0005_TW2726,VH20260409_0005,2026-04-09,TW2726,1,Car,Black,7,S
VH20260409_0002_TW2726,VH20260409_0002,2026-04-09,TW2726,1,Car,Black,22,NE
VH20260409_0004_TW2726,VH20260409_0004,2026-04-09,TW2726,1,Car,Blue,51,N
VH20260409_0007_TW2726,VH20260409_0007,2026-04-09,TW2726,1,Motorbike,Red,27,W
VH20260409_0003_TW2726,VH20260409_0003,2026-04-09,TW2726,1,Car,Black,16,NW
VH20260409_0001_TW2726,VH20260409_0001,2026-04-09,TW2726,1,Motorbike,Gray,51,SW
VH20260409_0010_TW2726,VH20260409_0010,2026-04-09,TW2726,2,Car,White,36,S
VH20260409_0012_TW2726,VH20260409_0012,2026-04-09,TW2726,2,Car,Black,10,SW
VH20260409_0006_TW2726,VH20260409_0006,2026-04-09,TW2726,2,Car,Black,11,N
VH20260409_0011_TW2726,VH20260409_0011,2026-04-09,TW2726,2,Truck,Gray,10,E
VH20260409_0009_TW2726,VH20260409_0009,2026-04-09,TW2726,4,Car,Red,50,W
VH20260409_0008_TW2726,VH20260409_0008,2026-04-09,TW2726,4,Motorbike,Black,23,N
VH20260409_0002_TW2727,VH20260409_0002,2026-04-09,TW2727,1,Car,Black,17,N
VH20260409_0009_TW2727,VH20260409_0009,2026-04-09,TW2727,1,Car,Red,55,W
VH20260409_0005_TW2727,VH20260409_0005,2026-04-09,TW2727,1,Car,Black,7,S
VH20260409_0004_TW2727,VH20260409_0004,2026-04-09,TW2727,1,Car,Blue,55,N
VH20260409_0010_TW2727,VH20260409_0010,2026-04-09,TW2727,2,Car,White,41,S
VH20260409_0003_TW2727,VH20260409_0003,2026-04-09,TW2727,2,Car,Black,19,NW
VH20260409_0011_TW2727,VH20260409_0011,2026-04-09,TW2727,2,Truck,Gray,12,NE
VH20260409_0008_TW2727,VH20260409_0008,2026-04-09,TW2727,2,Motorbike,Black,26,N
VH20260409_0001_TW2727,VH20260409_0001,2026-04-09,TW2727,2,Motorbike,Gray,46,W
VH20260409_0007_TW2727,VH20260409_0007,2026-04-09,TW2727,2,Motorbike,Red,24,SW
VH20260409_0012_TW2727,VH20260409_0012,2026-04-09,TW2727,2,Car,Black,9,W
VH20260409_0006_TW2727,VH20260409_0006,2026-04-09,TW2727,2,Car,Black,14,NW
VH20260409_0008_TW2728,VH20260409_0008,2026-04-09,TW2728,1,Motorbike,Black,30,NE
VH20260409_0002_TW2728,VH20260409_0002,2026-04-09,TW2728,1,Car,Black,17,N
VH20260409_0006_TW2728,VH20260409_0006,2026-04-09,TW2728,1,Car,Black,15,NW
VH20260409_0007_TW2728,VH20260409_0007,2026-04-09,TW2728,1,Motorbike,Red,22,SW
VH20260409_0003_TW2728,VH20260409_0003,2026-04-09,TW2728,2,Car,Black,24,N
VH20260409_0010_TW2728,VH20260409_0010,2026-04-09,TW2728,2,Car,White,45,SE
VH20260409_0005_TW2728,VH20260409_0005,2026-04-09,TW2728,2,Car,Black,2,SW
VH20260409_0004_TW2728,VH20260409_0004,2026-04-09,TW2728,2,Car,Blue,52,NW
VH20260409_0012_TW2728,VH20260409_0012,2026-04-09,TW2728,2,Car,Black,14,SW
VH20260409_0011_TW2728,VH20260409_0011,2026-04-09,TW2728,2,Truck,Gray,17,N
VH20260409_0009_TW2728,VH20260409_0009,2026-04-09,TW2728,2,Car,Red,54,SW
VH20260409_0001_TW2728,VH20260409_0001,2026-04-09,TW2728,2,Motorbike,Gray,47,SW
VH20260409_0006_TW2729,VH20260409_0006,2026-04-09,TW2729,1,Car,Black,19,W
VH20260409_0005_TW2729,VH20260409_0005,2026-04-09,TW2729,1,Car,Black,2,S
VH20260409_0009_TW2729,VH20260409_0009,2026-04-09,TW2729,1,Car,Red,54,SW
VH20260409_0011_TW2729,VH20260409_0011,2026-04-09,TW2729,1,Truck,Gray,15,NW
VH20260409_0010_TW2729,VH20260409_0010,2026-04-09,TW2729,1,Car,White,45,SE
VH20260409_0007_TW2729,VH20260409_0007,2026-04-09,TW2729,1,Motorbike,Red,21,S
VH20260409_0001_TW2729,VH20260409_0001,2026-04-09,TW2729,1,Motorbike,Gray,42,SW
VH20260409_0002_TW2729,VH20260409_0002,2026-04-09,TW2729,1,Car,Black,21,NE
VH20260409_0004_TW2729,VH20260409_0004,2026-04-09,TW2729,2,Car,Blue,50,W
VH20260409_0003_TW2729,VH20260409_0003,2026-04-09,TW2729,2,Car,Black,21,NW
VH20260409_0008_TW2729,VH20260409_0008,2026-04-09,TW2729,2,Motorbike,Black,31,NE
VH20260409_0012_TW2729,VH20260409_0012,2026-04-09,TW2729,2,Car,Black,17,S
VH20260409_0005_TW2730,VH20260409_0005,2026-04-09,TW2730,1,Car,Black,0,SE
VH20260409_0009_TW2730,VH20260409_0009,2026-04-09,TW2730,1,Car,Red,59,W
VH20260409_0001_TW2730,VH20260409_0001,2026-04-09,TW2730,1,Motorbike,Gray,46,W
VH20260409_0012_TW2730,VH20260409_0012,2026-04-09,TW2730,1,Car,Black,12,SW
VH20260409_0010_TW2730,VH20260409_0010,2026-04-09,TW2730,1,Car,White,46,SE
VH20260409_0003_TW2730,VH20260409_0003,2026-04-09,TW2730,1,Car,Black,25,NW
VH20260409_0011_TW2730,VH20260409_0011,2026-04-09,TW2730,2,Truck,Gray,14,N
VH20260409_0007_TW2730,VH20260409_0007,2026-04-09,TW2730,2,Motorbike,Red,12,NW
VH20260409_0006_TW2730,VH20260409_0006,2026-04-09,TW2730,2,Car,Black,18,W
VH20260409_0002_TW2730,VH20260409_0002,2026-04-09,TW2730,2,Car,Black,18,N
VH20260409_0008_TW2730,VH20260409_0008,2026-04-09,TW2730,2,Motorbike,Black,31,N
VH20260409_0004_TW2730,VH20260409_0004,2026-04-09,TW2730,2,Car,Blue,46,W
VH20260409_0012_TW2731,VH20260409_0012,2026-04-09,TW2731,1,Car,Black,10,S
VH20260409_0002_TW2731,VH20260409_0002,2026-04-09,TW2731,1,Car,Black,16,NE
VH20260409_0006_TW2731,VH20260409_0006,2026-04-09,TW2731,1,Car,Black,23,NW
VH20260409_0008_TW2731,VH20260409_0008,2026-04-09,TW2731,1,Motorbike,Black,29,NW
VH20260409_0001_TW2731,VH20260409_0001,2026-04-09,TW2731,1,Motorbike,Gray,48,W
VH20260409_0009_TW2731,VH20260409_0009,2026-04-09,TW2731,1,Car,Red,54,SW
VH20260409_0007_TW2731,VH20260409_0007,2026-04-09,TW2731,1,Motorbike,Red,12,NW
VH20260409_0011_TW2731,VH20260409_0011,2026-04-09,TW2731,2,Truck,Gray,17,N
VH20260409_0004_TW2731,VH20260409_0004,2026-04-09,TW2731,2,Car,Blue,41,NW
VH20260409_0003_TW2731,VH20260409_0003,2026-04-09,TW2731,2,Car,Black,21,W
VH20260409_0005_TW2731,VH20260409_0005,2026-04-09,TW2731,2,Car,Black,0,SE
VH20260409_0010_TW2731,VH20260409_0010,2026-04-09,TW2731,2,Car,White,41,E
VH20260409_0012_TW2732,VH20260409_0012,2026-04-09,TW2732,1,Car,Black,7,S
VH20260409_0004_TW2732,VH20260409_0004,2026-04-09,TW2732,1,Car,Blue,34,SW
VH20260409_0003_TW2732,VH20260409_0003,2026-04-09,TW2732,1,Car,Black,21,W
VH20260409_0007_TW2732,VH20260409_0007,2026-04-09,TW2732,1,Motorbike,Red,14,NW
VH20260409_0009_TW2732,VH20260409_0009,2026-04-09,TW2732,1,Car,Red,57,S
VH20260409_0008_TW2732,VH20260409_0008,2026-04-09,TW2732,1,Motorbike,Black,33,NW
VH20260409_0002_TW2732,VH20260409_0002,2026-04-09,TW2732,1,Car,Black,14,NE
VH20260409_0001_TW2732,VH20260409_0001,2026-04-09,TW2732,1,Motorbike,Gray,48,W
VH20260409_0005_TW2732,VH20260409_0005,2026-04-09,TW2732,1,Car,Black,0,E
VH20260409_0006_TW2732,VH20260409_0006,2026-04-09,TW2732,2,Car,Black,23,N
VH20260409_0011_TW2732,VH20260409_0011,2026-04-09,TW2732,2,Truck,Gray,20,NE
VH20260409_0010_TW2732,VH20260409_0010,2026-04-09,TW2732,2,Car,White,36,NE
VH20260409_0012_TW2733,VH20260409_0012,2026-04-09,TW2733,1,Car,Black,4,SE
VH20260409_0011_TW2733,VH20260409_0011,2026-04-09,TW2733,1,Truck,Gray,18,N
VH20260409_0001_TW2733,VH20260409_0001,2026-04-09,TW2733,1,Motorbike,Gray,52,SW
VH20260409_0002_TW2733,VH20260409_0002,2026-04-09,TW2733,1,Car,Black,14,N
VH20260409_0008_TW2733,VH20260409_0008,2026-04-09,TW2733,1,Motorbike,Black,28,N
VH20260409_0005_TW2733,VH20260409_0005,2026-04-09,TW2733,1,Car,Black,5,NE
VH20260409_0006_TW2733,VH20260409_0006,2026-04-09,TW2733,2,Car,Black,25,N
VH20260409_0010_TW2733,VH20260409_0010,2026-04-09,TW2733,2,Car,White,36,NE
VH20260409_0007_TW2733,VH20260409_0007,2026-04-09,TW2733,4,Motorbike,Red,18,W
VH20260409_0004_TW2733,VH20260409_0004,2026-04-09,TW2733,4,Car,Blue,39,W
VH20260409_0003_TW2733,VH20260409_0003,2026-04-09,TW2733,4,Car,Black,20,W
VH20260409_0009_TW2733,VH20260409_0009,2026-04-09,TW2733,4,Car,Red,53,SW
VH20260409_0002_TW2734,VH20260409_0002,2026-04-09,TW2734,1,Car,Black,16,NE
VH20260409_0001_TW2734,VH20260409_0001,2026-04-09,TW2734,1,Motorbike,Gray,56,W
VH20260409_0012_TW2734,VH20260409_0012,2026-04-09,TW2734,2,Car,Black,4,SE
VH20260409_0006_TW2734,VH20260409_0006,2026-04-09,TW2734,2,Car,Black,27,NE
VH20260409_0007_TW2734,VH20260409_0007,2026-04-09,TW2734,2,Motorbike,Red,17,SW
VH20260409_0003_TW2734,VH20260409_0003,2026-04-09,TW2734,2,Car,Black,19,SW
VH20260409_0008_TW2734,VH20260409_0008,2026-04-09,TW2734,2,Motorbike,Black,32,NW
VH20260409_0004_TW2734,VH20260409_0004,2026-04-09,TW2734,4,Car,Blue,36,NW
VH20260409_0010_TW2734,VH20260409_0010,2026-04-09,TW2734,4,Car,White,38,N
VH20260409_0005_TW2734,VH20260409_0005,2026-04-09,TW2734,4,Car,Black,10,NE
VH20260409_0011_TW2734,VH20260409_0011,2026-04-09,TW2734,4,Truck,Gray,20,N
VH20260409_0009_TW2734,VH20260409_0009,2026-04-09,TW2734,4,Car,Red,52,W
VH20260409_0010_TW2735,VH20260409_0010,2026-04-09,TW2735,1,Car,White,41,NW
VH20260409_0006_TW2735,VH20260409_0006,2026-04-09,TW2735,2,Car,Black,32,NE
VH20260409_0008_TW2735,VH20260409_0008,2026-04-09,TW2735,2,Motorbike,Black,37,W
VH20260409_0005_TW2735,VH20260409_0005,2026-04-09,TW2735,2,Car,Black,15,NE
VH20260409_0003_TW2735,VH20260409_0003,2026-04-09,TW2735,2,Car,Black,23,W
VH20260409_0011_TW2735,VH20260409_0011,2026-04-09,TW2735,2,Truck,Gray,16,NE
VH20260409_0002_TW2735,VH20260409_0002,2026-04-09,TW2735,2,Car,Black,11,N
VH20260409_0004_TW2735,VH20260409_0004,2026-04-09,TW2735,2,Car,Blue,32,NW
VH20260409_0007_TW2735,VH20260409_0007,2026-04-09,TW2735,4,Motorbike,Red,14,SW
VH20260409_0001_TW2735,VH20260409_0001,2026-04-09,TW2735,4,Motorbike,Gray,58,W
VH20260409_0002_TW2736,VH20260409_0002,2026-04-09,TW2736,1,Car,Black,6,N
VH20260409_0004_TW2736,VH20260409_0004,2026-04-09,TW2736,1,Car,Blue,29,N
VH20260409_0007_TW2736,VH20260409_0007,2026-04-09,TW2736,1,Motorbike,Red,14,SW
VH20260409_0008_TW2736,VH20260409_0008,2026-04-09,TW2736,1,Motorbike,Black,36,W
VH20260409_0011_TW2736,VH20260409_0011,2026-04-09,TW2736,2,Truck,Gray,16,E
VH20260409_0012_TW2736,VH20260409_0012,2026-04-09,TW2736,2,Car,Black,0,E
VH20260409_0010_TW2736,VH20260409_0010,2026-04-09,TW2736,2,Car,White,40,N
VH20260409_0005_TW2736,VH20260409_0005,2026-04-09,TW2736,2,Car,Black,18,NE
VH20260409_0009_TW2736,VH20260409_0009,2026-04-09,TW2736,4,Car,Red,50,SW
VH20260409_0001_TW2736,VH20260409_0001,2026-04-09,TW2736,4,Motorbike,Gray,56,SW
VH20260409_0006_TW2736,VH20260409_0006,2026-04-09,TW2736,4,Car,Black,37,E
VH20260409_0003_TW2736,VH20260409_0003,2026-04-09,TW2736,4,Car,Black,27,W
VH20260409_0010_TW2737,VH20260409_0010,2026-04-09,TW2737,1,Car,White,36,NW
VH20260409_0002_TW2737,VH20260409_0002,2026-04-09,TW2737,1,Car,Black,1,NW
VH20260409_0008_TW2737,VH20260409_0008,2026-04-09,TW2737,1,Motorbike,Black,36,W
VH20260409_0005_TW2737,VH20260409_0005,2026-04-09,TW2737,1,Car,Black,21,NE
VH20260409_0011_TW2737,VH20260409_0011,2026-04-09,TW2737,1,Truck,Gray,14,NE
VH20260409_0012_TW2737,VH20260409_0012,2026-04-09,TW2737,1,Car,Black,4,E
VH20260409_0003_TW2737,VH20260409_0003,2026-04-09,TW2737,1,Car,Black,32,SW
VH20260409_0009_TW2737,VH20260409_0009,2026-04-09,TW2737,2,Car,Red,49,SW
VH20260409_0007_TW2737,VH20260409_0007,2026-04-09,TW2737,4,Motorbike,Red,58,N
VH20260409_0001_TW2737,VH20260409_0001,2026-04-09,TW2737,4,Motorbike,Gray,57,SW
VH20260409_0004_TW2737,VH20260409_0004,2026-04-09,TW2737,4,Car,Blue,26,NW
VH20260409_0006_TW2737,VH20260409_0006,2026-04-09,TW2737,4,Car,Black,33,E
VH20260409_0011_TW2738,VH20260409_0011,2026-04-09,TW2738,1,Truck,Gray,16,NE
VH20260409_0010_TW2738,VH20260409_0010,2026-04-09,TW2738,1,Car,White,40,N
VH20260409_0008_TW2738,VH20260409_0008,2026-04-09,TW2738,1,Motorbike,Black,38,NW
VH20260409_0004_TW2738,VH20260409_0004,2026-04-09,TW2738,1,Car,Blue,21,NW
VH20260409_0005_TW2738,VH20260409_0005,2026-04-09,TW2738,1,Car,Black,23,E
VH20260409_0002_TW2738,VH20260409_0002,2026-04-09,TW2738,2,Car,Black,0,W
VH20260409_0003_TW2738,VH20260409_0003,2026-04-09,TW2738,2,Car,Black,36,SW
VH20260409_0012_TW2738,VH20260409_0012,2026-04-09,TW2738,2,Car,Black,7,NE
VH20260409_0001_TW2738,VH20260409_0001,2026-04-09,TW2738,2,Motorbike,Gray,55,S
VH20260409_0007_TW2738,VH20260409_0007,2026-04-09,TW2738,2,Motorbike,Red,60,N
