vid_tw,id_global,date,tw_id,partition_id,vehicle_type,base_color,speed_kmh,direction
VH20260409_0001_TW2636,VH20260409_0001,2026-04-09,TW2636,1,Motorbike,Gray,32,SW
VH20260409_0003_TW2636,VH20260409_0003,2026-04-09,TW2636,1,Car,Black,21,E
VH20260409_0008_TW2636,VH20260409_0008,2026-04-09,TW2636,1,Motorbike,Black,57,S
VH20260409_0002_TW2636,VH20260409_0002,2026-04-09,TW2636,1,Car,Black,53,N
VH20260409_0001_TW2637,VH20260409_0001,2026-04-09,TW2637,1,Motorbike,Gray,31,S
VH20260409_0007_TW2638,VH20260409_0007,2026-04-09,TW2638,1,Motorbike,Red,60,W
VH20260409_0011_TW2638,VH20260409_0011,2026-04-09,TW2638,1,Truck,Gray,51,S
VH20260409_0008_TW2638,VH20260409_0008,2026-04-09,TW2638,1,Motorbike,Black,56,E
VH20260409_0006_TW2638,VH20260409_0006,2026-04-09,TW2638,1,Car,Black,60,E
VH20260409_0012_TW2639,VH20260409_0012,2026-04-09,TW2639,1,Car,Black,37,S
VH20260409_0007_TW2639,VH20260409_0007,2026-04-09,TW2639,1,Motorbike,Red,60,W
VH20260409_0001_TW2639,VH20260409_0001,2026-04-09,TW2639,1,Motorbike,Gray,38,E
VH20260409_0005_TW2639,VH20260409_0005,2026-04-09,TW2639,1,Car,Black,9,N
VH20260409_0006_TW2639,VH20260409_0006,2026-04-09,TW2639,1,Car,Black,59,NE
VH20260409_0009_TW2639,VH20260409_0009,2026-04-09,TW2639,1,Car,Red,26,N
VH20260409_0004_TW2639,VH20260409_0004,2026-04-09,TW2639,1,Car,Blue,19,S
VH20260409_0003_TW2639,VH20260409_0003,2026-04-09,TW2639,1,Car,Black,23,S
VH20260409_0011_TW2639,VH20260409_0011,2026-04-09,TW2639,1,Truck,Gray,46,SW
VH20260409_0001_TW2640,VH20260409_0001,2026-04-09,TW2640,1,Motorbike,Gray,40,E
VH20260409_0011_TW2640,VH20260409_0011,2026-04-09,TW2640,1,Truck,Gray,46,SW
VH20260409_0006_TW2640,VH20260409_0006,2026-04-09,TW2640,1,Car,Black,55,NE
VH20260409_0009_TW2640,VH20260409_0009,2026-04-09,TW2640,1,Car,Red,28,NW
VH20260409_0003_TW2640,VH20260409_0003,2026-04-09,TW2640,1,Car,Black,23,SW
VH20260409_0004_TW2640,VH20260409_0004,2026-04-09,TW2640,1,Car,Blue,19,SW
VH20260409_0006_TW2641,VH20260409_0006,2026-04-09,TW2641,1,Car,Black,59,NE
VH20260409_0003_TW2641,VH20260409_0003,2026-04-09,TW2641,1,Car,Black,17,S
VH20260409_0011_TW2641,VH20260409_0011,2026-04-09,TW2641,1,Truck,Gray,41,S
VH20260409_0009_TW2641,VH20260409_0009,2026-04-09,TW2641,1,Car,Red,23,N
VH20260409_0010_TW2641,VH20260409_0010,2026-04-09,TW2641,1,Car,White,40,E
VH20260409_0012_TW2641,VH20260409_0012,2026-04-09,TW2641,1,Car,Black,0,NW
VH20260409_0001_TW2641,VH20260409_0001,2026-04-09,TW2641,1,Motorbike,Gray,44,SE
VH20260409_0001_TW2642,VH20260409_0001,2026-04-09,TW2642,1,Motorbike,Gray,19,E
VH20260409_0006_TW2642,VH20260409_0006,2026-04-09,TW2642,1,Car,Black,58,NE
VH20260409_0010_TW2642,VH20260409_0010,2026-04-09,TW2642,1,Car,White,45,SE
VH20260409_0011_TW2643,VH20260409_0011,2026-04-09,TW2643,1,Truck,Gray,39,SE
VH20260409_0002_TW2643,VH20260409_0002,2026-04-09,TW2643,1,Car,Black,26,E
VH20260409_0006_TW2643,VH20260409_0006,2026-04-09,TW2643,1,Car,Black,60,E
VH20260409_0004_TW2643,VH20260409_0004,2026-04-09,TW2643,1,Car,Blue,13,S
VH20260409_0008_TW2643,VH20260409_0008,2026-04-09,TW2643,1,Motorbike,Black,58,SE
VH20260409_0012_TW2643,VH20260409_0012,2026-04-09,TW2643,1,Car,Black,5,W
VH20260409_0005_TW2643,VH20260409_0005,2026-04-09,TW2643,1,Car,Black,0,SW
VH20260409_0008_TW2644,VH20260409_0008,2026-04-09,TW2644,1,Motorbike,Black,56,SE
VH20260409_0004_TW2644,VH20260409_0004,2026-04-09,TW2644,1,Car,Blue,16,S
VH20260409_0006_TW2645,VH20260409_0006,2026-04-09,TW2645,1,Car,Black,59,E
VH20260409_0001_TW2645,VH20260409_0001,2026-04-09,TW2645,1,Motorbike,Gray,12,E
VH20260409_0004_TW2645,VH20260409_0004,2026-04-09,TW2645,1,Car,Blue,13,SE
VH20260409_0005_TW2645,VH20260409_0005,2026-04-09,TW2645,1,Car,Black,40,SE
VH20260409_0003_TW2645,VH20260409_0003,2026-04-09,TW2645,1,Car,Black,8,SE
VH20260409_0005_TW2646,VH20260409_0005,2026-04-09,TW2646,1,Car,Black,43,S
VH20260409_0003_TW2646,VH20260409_0003,2026-04-09,TW2646,1,Car,Black,13,S
VH20260409_0001_TW2646,VH20260409_0001,2026-04-09,TW2646,1,Motorbike,Gray,12,NE
VH20260409_0002_TW2646,VH20260409_0002,2026-04-09,TW2646,1,Car,Black,21,SE
VH20260409_0007_TW2646,VH20260409_0007,2026-04-09,TW2646,1,Motorbike,Red,47,NW
VH20260409_0003_TW2648,VH20260409_0003,2026-04-09,TW2648,1,Car,Black,5,S
VH20260409_0001_TW2648,VH20260409_0001,2026-04-09,TW2648,1,Motorbike,Gray,11,E
VH20260409_0008_TW2648,VH20260409_0008,2026-04-09,TW2648,1,Motorbike,Black,37,SE
VH20260409_0011_TW2648,VH20260409_0011,2026-04-09,TW2648,1,Truck,Gray,52,NE
VH20260409_0001_TW2649,VH20260409_0001,2026-04-09,TW2649,1,Motorbike,Gray,6,SE
VH20260409_0003_TW2649,VH20260409_0003,2026-04-09,TW2649,1,Car,Black,4,SW
VH20260409_0007_TW2649,VH20260409_0007,2026-04-09,TW2649,1,Motorbike,Red,55,NW
VH20260409_0010_TW2649,VH20260409_0010,2026-04-09,TW2649,1,Car,White,52,NW
VH20260409_0005_TW2649,VH20260409_0005,2026-04-09,TW2649,1,Car,Black,45,SW
VH20260409_0006_TW2649,VH20260409_0006,2026-04-09,TW2649,1,Car,Black,57,SE
VH20260409_0004_TW2650,VH20260409_0004,2026-04-09,TW2650,1,Car,Blue,11,E
VH20260409_0003_TW2650,VH20260409_0003,2026-04-09,TW2650,1,Car,Black,9,W
VH20260409_0005_TW2650,VH20260409_0005,2026-04-09,TW2650,1,Car,Black,44,S
VH20260409_0006_TW2650,VH20260409_0006,2026-04-09,TW2650,1,Car,Black,53,S
VH20260409_0007_TW2651,VH20260409_0007,2026-04-09,TW2651,1,Motorbike,Red,51,NW
VH20260409_0006_TW2651,VH20260409_0006,2026-04-09,TW2651,1,Car,Black,56,S
VH20260409_0011_TW2651,VH20260409_0011,2026-04-09,TW2651,1,Truck,Gray,54,SE
VH20260409_0003_TW2651,VH20260409_0003,2026-04-09,TW2651,1,Car,Black,10,W
VH20260409_0002_TW2651,VH20260409_0002,2026-04-09,TW2651,1,Car,Black,16,S
VH20260409_0002_TW2652,VH20260409_0002,2026-04-09,TW2652,1,Car,Black,14,SW
VH20260409_0006_TW2652,VH20260409_0006,2026-04-09,TW2652,1,Car,Black,60,SW
VH20260409_0009_TW2652,VH20260409_0009,2026-04-09,TW2652,1,Car,Red,0,NW
VH20260409_0005_TW2652,VH20260409_0005,2026-04-09,TW2652,1,Car,Black,37,SE
VH20260409_0004_TW2652,VH20260409_0004,2026-04-09,TW2652,1,Car,Blue,12,E
VH20260409_0003_TW2652,VH20260409_0003,2026-04-09,TW2652,1,Car,Black,7,SW
VH20260409_0001_TW2652,VH20260409_0001,2026-04-09,TW2652,1,Motorbike,Gray,1,SW
VH20260409_0008_TW2652,VH20260409_0008,2026-04-09,TW2652,1,Motorbike,Black,60,W
VH20260409_0011_TW2652,VH20260409_0011,2026-04-09,TW2652,1,Truck,Gray,51,SE
VH20260409_0010_TW2652,VH20260409_0010,2026-04-09,TW2652,1,Car,White,50,NW
VH20260409_0008_TW2653,VH20260409_0008,2026-04-09,TW2653,1,Motorbike,Black,57,SW
VH20260409_0011_TW2653,VH20260409_0011,2026-04-09,TW2653,1,Truck,Gray,47,SE
VH20260409_0003_TW2654,VH20260409_0003,2026-04-09,TW2654,1,Car,Black,28,S
VH20260409_0004_TW2654,VH20260409_0004,2026-04-09,TW2654,1,Car,Blue,14,SE
VH20260409_0001_TW2654,VH20260409_0001,2026-04-09,TW2654,1,Motorbike,Gray,46,SW
VH20260409_0002_TW2654,VH20260409_0002,2026-04-09,TW2654,1,Car,Black,22,W
VH20260409_0006_TW2654,VH20260409_0006,2026-04-09,TW2654,1,Car,Black,60,W
VH20260409_0012_TW2654,VH20260409_0012,2026-04-09,TW2654,1,Car,Black,22,N
VH20260409_0005_TW2654,VH20260409_0005,2026-04-09,TW2654,1,Car,Black,33,SW
VH20260409_0003_TW2655,VH20260409_0003,2026-04-09,TW2655,1,Car,Black,23,S
VH20260409_0002_TW2655,VH20260409_0002,2026-04-09,TW2655,1,Car,Black,26,W
VH20260409_0004_TW2655,VH20260409_0004,2026-04-09,TW2655,1,Car,Blue,16,E
VH20260409_0010_TW2655,VH20260409_0010,2026-04-09,TW2655,1,Car,White,54,N
VH20260409_0012_TW2655,VH20260409_0012,2026-04-09,TW2655,1,Car,Black,23,N
VH20260409_0009_TW2655,VH20260409_0009,2026-04-09,TW2655,1,Car,Red,0,NW
VH20260409_0002_TW2656,VH20260409_0002,2026-04-09,TW2656,1,Car,Black,27,W
VH20260409_0012_TW2657,VH20260409_0012,2026-04-09,TW2657,1,Car,Black,24,NE
VH20260409_0007_TW2657,VH20260409_0007,2026-04-09,TW2657,1,Motorbike,Red,46,W
VH20260409_0009_TW2657,VH20260409_0009,2026-04-09,TW2657,1,Car,Red,0,NW
VH20260409_0010_TW2657,VH20260409_0010,2026-04-09,TW2657,1,Car,White,52,NE
VH20260409_0001_TW2657,VH20260409_0001,2026-04-09,TW2657,1,Motorbike,Gray,40,S
VH20260409_0009_TW2658,VH20260409_0009,2026-04-09,TW2658,1,Car,Red,0,W
VH20260409_0005_TW2658,VH20260409_0005,2026-04-09,TW2658,1,Car,Black,19,SE
VH20260409_0012_TW2658,VH20260409_0012,2026-04-09,TW2658,1,Car,Black,28,NE
VH20260409_0008_TW2658,VH20260409_0008,2026-04-09,TW2658,1,Motorbike,Black,56,NW
VH20260409_0011_TW2659,VH20260409_0011,2026-04-09,TW2659,1,Truck,Gray,42,NE
VH20260409_0008_TW2659,VH20260409_0008,2026-04-09,TW2659,1,Motorbike,Black,52,W
VH20260409_0003_TW2659,VH20260409_0003,2026-04-09,TW2659,1,Car,Black,15,SW
VH20260409_0009_TW2659,VH20260409_0009,2026-04-09,TW2659,1,Car,Red,1,SW
VH20260409_0005_TW2659,VH20260409_0005,2026-04-09,TW2659,1,Car,Black,14,E
VH20260409_0002_TW2659,VH20260409_0002,2026-04-09,TW2659,1,Car,Black,30,SW
VH20260409_0012_TW2659,VH20260409_0012,2026-04-09,TW2659,1,Car,Black,28,NE
VH20260409_0011_TW2660,VH20260409_0011,2026-04-09,TW2660,1,Truck,Gray,37,NE
VH20260409_0004_TW2660,VH20260409_0004,2026-04-09,TW2660,1,Car,Blue,43,N
VH20260409_0012_TW2660,VH20260409_0012,2026-04-09,TW2660,1,Car,Black,23,E
VH20260409_0003_TW2660,VH20260409_0003,2026-04-09,TW2660,1,Car,Black,13,SW
VH20260409_0010_TW2660,VH20260409_0010,2026-04-09,TW2660,1,Car,White,54,N
VH20260409_0006_TW2660,VH20260409_0006,2026-04-09,TW2660,1,Car,Black,45,SE
VH20260409_0010_TW2661,VH20260409_0010,2026-04-09,TW2661,1,Car,White,52,NW
VH20260409_0012_TW2662,VH20260409_0012,2026-04-09,TW2662,1,Car,Black,23,NE
VH20260409_0003_TW2662,VH20260409_0003,2026-04-09,TW2662,1,Car,Black,17,SW
VH20260409_0011_TW2662,VH20260409_0011,2026-04-09,TW2662,1,Truck,Gray,29,E
VH20260409_0007_TW2662,VH20260409_0007,2026-04-09,TW2662,1,Motorbike,Red,38,SW
VH20260409_0012_TW2663,VH20260409_0012,2026-04-09,TW2663,1,Car,Black,26,N
VH20260409_0011_TW2663,VH20260409_0011,2026-04-09,TW2663,1,Truck,Gray,30,E
VH20260409_0006_TW2663,VH20260409_0006,2026-04-09,TW2663,1,Car,Black,20,N
VH20260409_0001_TW2663,VH20260409_0001,2026-04-09,TW2663,1,Motorbike,Gray,30,SE
VH20260409_0005_TW2663,VH20260409_0005,2026-04-09,TW2663,1,Car,Black,18,NE
VH20260409_0009_TW2663,VH20260409_0009,2026-04-09,TW2663,1,Car,Red,5,NW
VH20260409_0005_TW2664,VH20260409_0005,2026-04-09,TW2664,1,Car,Black,46,W
VH20260409_0009_TW2664,VH20260409_0009,2026-04-09,TW2664,1,Car,Red,3,N
VH20260409_0004_TW2664,VH20260409_0004,2026-04-09,TW2664,1,Car,Blue,51,NE
VH20260409_0006_TW2665,VH20260409_0006,2026-04-09,TW2665,1,Car,Black,25,NE
VH20260409_0011_TW2665,VH20260409_0011,2026-04-09,TW2665,1,Truck,Gray,16,E
VH20260409_0004_TW2665,VH20260409_0004,2026-04-09,TW2665,1,Car,Blue,50,N
VH20260409_0007_TW2665,VH20260409_0007,2026-04-09,TW2665,1,Motorbike,Red,36,S
VH20260409_0001_TW2665,VH20260409_0001,2026-04-09,TW2665,1,Motorbike,Gray,29,SE
VH20260409_0005_TW2665,VH20260409_0005,2026-04-09,TW2665,1,Car,Black,41,W
VH20260409_0007_TW2666,VH20260409_0007,2026-04-09,TW2666,1,Motorbike,Red,27,SE
VH20260409_0012_TW2666,VH20260409_0012,2026-04-09,TW2666,1,Car,Black,24,NW
VH20260409_0008_TW2666,VH20260409_0008,2026-04-09,TW2666,1,Motorbike,Black,16,E
VH20260409_0005_TW2666,VH20260409_0005,2026-04-09,TW2666,1,Car,Black,41,NW
VH20260409_0006_TW2666,VH20260409_0006,2026-04-09,TW2666,1,Car,Black,30,NE
VH20260409_0005_TW2667,VH20260409_0005,2026-04-09,TW2667,1,Car,Black,39,N
VH20260409_0008_TW2667,VH20260409_0008,2026-04-09,TW2667,1,Motorbike,Black,21,E
VH20260409_0010_TW2667,VH20260409_0010,2026-04-09,TW2667,1,Car,White,50,NE
VH20260409_0007_TW2667,VH20260409_0007,2026-04-09,TW2667,1,Motorbike,Red,29,E
VH20260409_0001_TW2667,VH20260409_0001,2026-04-09,TW2667,1,Motorbike,Gray,29,SW
VH20260409_0008_TW2668,VH20260409_0008,2026-04-09,TW2668,1,Motorbike,Black,17,E
VH20260409_0001_TW2668,VH20260409_0001,2026-04-09,TW2668,1,Motorbike,Gray,25,W
VH20260409_0005_TW2668,VH20260409_0005,2026-04-09,TW2668,1,Car,Black,40,NE
VH20260409_0011_TW2668,VH20260409_0011,2026-04-09,TW2668,1,Truck,Gray,15,NW
VH20260409_0009_TW2668,VH20260409_0009,2026-04-09,TW2668,1,Car,Red,59,SW
VH20260409_0007_TW2669,VH20260409_0007,2026-04-09,TW2669,1,Motorbike,Red,25,E
VH20260409_0010_TW2669,VH20260409_0010,2026-04-09,TW2669,1,Car,White,57,NW
VH20260409_0003_TW2669,VH20260409_0003,2026-04-09,TW2669,1,Car,Black,21,SE
VH20260409_0011_TW2669,VH20260409_0011,2026-04-09,TW2669,1,Truck,Gray,18,N
VH20260409_0003_TW2670,VH20260409_0003,2026-04-09,TW2670,1,Car,Black,25,SE
VH20260409_0004_TW2670,VH20260409_0004,2026-04-09,TW2670,1,Car,Blue,47,S
VH20260409_0001_TW2670,VH20260409_0001,2026-04-09,TW2670,1,Motorbike,Gray,25,S
VH20260409_0007_TW2670,VH20260409_0007,2026-04-09,TW2670,1,Motorbike,Red,25,SE
VH20260409_0008_TW2670,VH20260409_0008,2026-04-09,TW2670,1,Motorbike,Black,15,NE
VH20260409_0010_TW2670,VH20260409_0010,2026-04-09,TW2670,1,Car,White,57,W
VH20260409_0001_TW2671,VH20260409_0001,2026-04-09,TW2671,1,Motorbike,Gray,30,SE
VH20260409_0004_TW2671,VH20260409_0004,2026-04-09,TW2671,1,Car,Blue,47,SE
VH20260409_0007_TW2671,VH20260409_0007,2026-04-09,TW2671,1,Motorbike,Red,26,S
VH20260409_0006_TW2671,VH20260409_0006,2026-04-09,TW2671,1,Car,Black,59,W
VH20260409_0009_TW2671,VH20260409_0009,2026-04-09,TW2671,1,Car,Red,46,S
VH20260409_0002_TW2671,VH20260409_0002,2026-04-09,TW2671,1,Car,Black,33,W
VH20260409_0008_TW2672,VH20260409_0008,2026-04-09,TW2672,1,Motorbike,Black,24,E
VH20260409_0001_TW2672,VH20260409_0001,2026-04-09,TW2672,1,Motorbike,Gray,26,E
VH20260409_0007_TW2672,VH20260409_0007,2026-04-09,TW2672,1,Motorbike,Red,24,SW
VH20260409_0004_TW2672,VH20260409_0004,2026-04-09,TW2672,1,Car,Blue,51,E
VH20260409_0006_TW2672,VH20260409_0006,2026-04-09,TW2672,1,Car,Black,58,W
VH20260409_0002_TW2672,VH20260409_0002,2026-04-09,TW2672,1,Car,Black,36,SW
VH20260409_0005_TW2672,VH20260409_0005,2026-04-09,TW2672,1,Car,Black,44,NE
VH20260409_0007_TW2673,VH20260409_0007,2026-04-09,TW2673,1,Motorbike,Red,27,S
VH20260409_0011_TW2673,VH20260409_0011,2026-04-09,TW2673,1,Truck,Gray,21,NE
VH20260409_0005_TW2673,VH20260409_0005,2026-04-09,TW2673,1,Car,Black,49,E
VH20260409_0002_TW2673,VH20260409_0002,2026-04-09,TW2673,1,Car,Black,38,S
VH20260409_0009_TW2673,VH20260409_0009,2026-04-09,TW2673,1,Car,Red,42,S
VH20260409_0007_TW2674,VH20260409_0007,2026-04-09,TW2674,1,Motorbike,Red,30,SW
VH20260409_0012_TW2674,VH20260409_0012,2026-04-09,TW2674,1,Car,Black,8,SE
VH20260409_0002_TW2674,VH20260409_0002,2026-04-09,TW2674,1,Car,Black,39,SW
VH20260409_0009_TW2674,VH20260409_0009,2026-04-09,TW2674,1,Car,Red,41,SW
VH20260409_0006_TW2675,VH20260409_0006,2026-04-09,TW2675,1,Car,Black,54,NW
VH20260409_0002_TW2675,VH20260409_0002,2026-04-09,TW2675,1,Car,Black,43,S
VH20260409_0011_TW2675,VH20260409_0011,2026-04-09,TW2675,1,Truck,Gray,28,E
VH20260409_0005_TW2675,VH20260409_0005,2026-04-09,TW2675,1,Car,Black,56,NE
VH20260409_0004_TW2675,VH20260409_0004,2026-04-09,TW2675,1,Car,Blue,43,E
VH20260409_0003_TW2676,VH20260409_0003,2026-04-09,TW2676,1,Car,Black,31,E
VH20260409_0006_TW2676,VH20260409_0006,2026-04-09,TW2676,1,Car,Black,51,N
VH20260409_0004_TW2676,VH20260409_0004,2026-04-09,TW2676,1,Car,Blue,40,E
VH20260409_0008_TW2676,VH20260409_0008,2026-04-09,TW2676,1,Motorbike,Black,27,N
VH20260409_0005_TW2676,VH20260409_0005,2026-04-09,TW2676,1,Car,Black,52,E
VH20260409_0012_TW2676,VH20260409_0012,2026-04-09,TW2676,1,Car,Black,9,SE
VH20260409_0007_TW2676,VH20260409_0007,2026-04-09,TW2676,1,Motorbike,Red,26,SW
VH20260409_0001_TW2676,VH20260409_0001,2026-04-09,TW2676,1,Motorbike,Gray,21,N
VH20260409_0003_TW2677,VH20260409_0003,2026-04-09,TW2677,1,Car,Black,30,NE
VH20260409_0001_TW2677,VH20260409_0001,2026-04-09,TW2677,1,Motorbike,Gray,21,N
VH20260409_0004_TW2677,VH20260409_0004,2026-04-09,TW2677,1,Car,Blue,43,E
VH20260409_0002_TW2677,VH20260409_0002,2026-04-09,TW2677,1,Car,Black,44,SE
VH20260409_0012_TW2677,VH20260409_0012,2026-04-09,TW2677,1,Car,Black,12,E
VH20260409_0007_TW2677,VH20260409_0007,2026-04-09,TW2677,1,Motorbike,Red,25,S
VH20260409_0004_TW2678,VH20260409_0004,2026-04-09,TW2678,1,Car,Blue,55,W
VH20260409_0005_TW2678,VH20260409_0005,2026-04-09,TW2678,1,Car,Black,55,NE
VH20260409_0010_TW2678,VH20260409_0010,2026-04-09,TW2678,1,Car,White,46,NW
VH20260409_0002_TW2678,VH20260409_0002,2026-04-09,TW2678,1,Car,Black,44,S
VH20260409_0011_TW2678,VH20260409_0011,2026-04-09,TW2678,1,Truck,Gray,27,NE
VH20260409_0001_TW2678,VH20260409_0001,2026-04-09,TW2678,1,Motorbike,Gray,20,NE
VH20260409_0003_TW2678,VH20260409_0003,2026-04-09,TW2678,1,Car,Black,26,E
VH20260409_0004_TW2679,VH20260409_0004,2026-04-09,TW2679,1,Car,Blue,50,NW
VH20260409_0001_TW2679,VH20260409_0001,2026-04-09,TW2679,1,Motorbike,Gray,15,NE
VH20260409_0002_TW2679,VH20260409_0002,2026-04-09,TW2679,1,Car,Black,46,SE
VH20260409_0004_TW2680,VH20260409_0004,2026-04-09,TW2680,1,Car,Blue,49,NW
VH20260409_0011_TW2680,VH20260409_0011,2026-04-09,TW2680,1,Truck,Gray,26,E
VH20260409_0002_TW2680,VH20260409_0002,2026-04-09,TW2680,1,Car,Black,44,SE
VH20260409_0010_TW2680,VH20260409_0010,2026-04-09,TW2680,1,Car,White,47,SW
VH20260409_0012_TW2680,VH20260409_0012,2026-04-09,TW2680,1,Car,Black,32,SW
VH20260409_0008_TW2680,VH20260409_0008,2026-04-09,TW2680,1,Motorbike,Black,32,SW
VH20260409_0008_TW2681,VH20260409_0008,2026-04-09,TW2681,1,Motorbike,Black,6,N
VH20260409_0001_TW2681,VH20260409_0001,2026-04-09,TW2681,1,Motorbike,Gray,18,E
VH20260409_0012_TW2682,VH20260409_0012,2026-04-09,TW2682,1,Car,Black,30,SW
VH20260409_0006_TW2682,VH20260409_0006,2026-04-09,TW2682,1,Car,Black,5,SW
VH20260409_0003_TW2682,VH20260409_0003,2026-04-09,TW2682,1,Car,Black,32,NE
VH20260409_0011_TW2682,VH20260409_0011,2026-04-09,TW2682,1,Truck,Gray,13,SE
VH20260409_0007_TW2682,VH20260409_0007,2026-04-09,TW2682,1,Motorbike,Red,31,E
VH20260409_0004_TW2682,VH20260409_0004,2026-04-09,TW2682,1,Car,Blue,54,NW
VH20260409_0010_TW2682,VH20260409_0010,2026-04-09,TW2682,1,Car,White,56,NE
VH20260409_0002_TW2682,VH20260409_0002,2026-04-09,TW2682,1,Car,Black,45,SE
VH20260409_0011_TW2683,VH20260409_0011,2026-04-09,TW2683,1,Truck,Gray,10,SE
VH20260409_0009_TW2683,VH20260409_0009,2026-04-09,TW2683,1,Car,Red,48,NW
VH20260409_0006_TW2683,VH20260409_0006,2026-04-09,TW2683,1,Car,Black,3,S
VH20260409_0007_TW2683,VH20260409_0007,2026-04-09,TW2683,1,Motorbike,Red,26,E
VH20260409_0009_TW2684,VH20260409_0009,2026-04-09,TW2684,1,Car,Red,44,W
VH20260409_0006_TW2684,VH20260409_0006,2026-04-09,TW2684,1,Car,Black,4,SE
VH20260409_0011_TW2684,VH20260409_0011,2026-04-09,TW2684,1,Truck,Gray,14,E
VH20260409_0012_TW2684,VH20260409_0012,2026-04-09,TW2684,1,Car,Black,26,NW
VH20260409_0004_TW2684,VH20260409_0004,2026-04-09,TW2684,1,Car,Blue,55,N
VH20260409_0009_TW2685,VH20260409_0009,2026-04-09,TW2685,1,Car,Red,42,W
VH20260409_0001_TW2685,VH20260409_0001,2026-04-09,TW2685,1,Motorbike,Gray,13,E
VH20260409_0006_TW2685,VH20260409_0006,2026-04-09,TW2685,1,Car,Black,46,S
VH20260409_0012_TW2685,VH20260409_0012,2026-04-09,TW2685,1,Car,Black,31,W
VH20260409_0003_TW2685,VH20260409_0003,2026-04-09,TW2685,1,Car,Black,32,S
VH20260409_0005_TW2685,VH20260409_0005,2026-04-09,TW2685,1,Car,Black,57,SE
VH20260409_0002_TW2685,VH20260409_0002,2026-04-09,TW2685,1,Car,Black,46,E
VH20260409_0011_TW2685,VH20260409_0011,2026-04-09,TW2685,1,Truck,Gray,17,E
VH20260409_0001_TW2686,VH20260409_0001,2026-04-09,TW2686,1,Motorbike,Gray,8,SE
VH20260409_0008_TW2686,VH20260409_0008,2026-04-09,TW2686,1,Motorbike,Black,20,E
VH20260409_0003_TW2686,VH20260409_0003,2026-04-09,TW2686,1,Car,Black,30,SE
VH20260409_0012_TW2686,VH20260409_0012,2026-04-09,TW2686,1,Car,Black,36,N
VH20260409_0011_TW2686,VH20260409_0011,2026-04-09,TW2686,1,Truck,Gray,13,NE
VH20260409_0002_TW2687,VH20260409_0002,2026-04-09,TW2687,1,Car,Black,41,E
VH20260409_0012_TW2687,VH20260409_0012,2026-04-09,TW2687,1,Car,Black,34,N
VH20260409_0008_TW2687,VH20260409_0008,2026-04-09,TW2687,1,Motorbike,Black,17,NE
VH20260409_0005_TW2688,VH20260409_0005,2026-04-09,TW2688,1,Car,Black,53,N
VH20260409_0010_TW2688,VH20260409_0010,2026-04-09,TW2688,1,Car,White,60,N
VH20260409_0006_TW2688,VH20260409_0006,2026-04-09,TW2688,1,Car,Black,38,S
VH20260409_0011_TW2688,VH20260409_0011,2026-04-09,TW2688,1,Truck,Gray,15,NE
VH20260409_0002_TW2688,VH20260409_0002,2026-04-09,TW2688,1,Car,Black,40,E
VH20260409_0004_TW2688,VH20260409_0004,2026-04-09,TW2688,1,Car,Blue,57,NE
VH20260409_0005_TW2689,VH20260409_0005,2026-04-09,TW2689,1,Car,Black,48,NW
VH20260409_0007_TW2689,VH20260409_0007,2026-04-09,TW2689,1,Motorbike,Red,38,NE
VH20260409_0002_TW2689,VH20260409_0002,2026-04-09,TW2689,1,Car,Black,37,NW
VH20260409_0010_TW2689,VH20260409_0010,2026-04-09,TW2689,1,Car,White,60,N
VH20260409_0003_TW2689,VH20260409_0003,2026-04-09,TW2689,1,Car,Black,34,NE
VH20260409_0005_TW2690,VH20260409_0005,2026-04-09,TW2690,1,Car,Black,50,N
VH20260409_0004_TW2690,VH20260409_0004,2026-04-09,TW2690,1,Car,Blue,52,N
VH20260409_0008_TW2690,VH20260409_0008,2026-04-09,TW2690,1,Motorbike,Black,23,NE
VH20260409_0002_TW2690,VH20260409_0002,2026-04-09,TW2690,1,Car,Black,38,NW
VH20260409_0011_TW2690,VH20260409_0011,2026-04-09,TW2690,1,Truck,Gray,14,NW
VH20260409_0006_TW2690,VH20260409_0006,2026-04-09,TW2690,1,Car,Black,33,W
VH20260409_0003_TW2690,VH20260409_0003,2026-04-09,TW2690,1,Car,Black,29,NE
VH20260409_0012_TW2690,VH20260409_0012,2026-04-09,TW2690,1,Car,Black,46,E
VH20260409_0009_TW2690,VH20260409_0009,2026-04-09,TW2690,1,Car,Red,34,S
VH20260409_0008_TW2691,VH20260409_0008,2026-04-09,TW2691,1,Motorbike,Black,28,N
VH20260409_0001_TW2691,VH20260409_0001,2026-04-09,TW2691,1,Motorbike,Gray,6,N
VH20260409_0009_TW2691,VH20260409_0009,2026-04-09,TW2691,1,Car,Red,33,SW
VH20260409_0012_TW2691,VH20260409_0012,2026-04-09,TW2691,1,Car,Black,48,NE
VH20260409_0008_TW2692,VH20260409_0008,2026-04-09,TW2692,1,Motorbike,Black,27,NE
VH20260409_0003_TW2692,VH20260409_0003,2026-04-09,TW2692,1,Car,Black,33,E
VH20260409_0007_TW2692,VH20260409_0007,2026-04-09,TW2692,1,Motorbike,Red,34,N
VH20260409_0002_TW2692,VH20260409_0002,2026-04-09,TW2692,1,Car,Black,42,NW
VH20260409_0012_TW2692,VH20260409_0012,2026-04-09,TW2692,1,Car,Black,4,SE
VH20260409_0002_TW2693,VH20260409_0002,2026-04-09,TW2693,1,Car,Black,46,N
