pid_tw,id_global,date,tw_id,partition_id,shirt_color,pant_color,pose_state
P20260409_0005_TW2713,P20260409_0005,2026-04-09,TW2713,1,Red,Blue,Walking
P20260409_0012_TW2713,P20260409_0012,2026-04-09,TW2713,1,Green,Gray,Running
P20260409_0032_TW2713,P20260409_0032,2026-04-09,TW2713,1,Green,Blue,Walking
P20260409_0019_TW2713,P20260409_0019,2026-04-09,TW2713,1,Yellow,Gray,Standing
P20260409_0037_TW2713,P20260409_0037,2026-04-09,TW2713,1,Yellow,Blue,Sitting
P20260409_0033_TW2713,P20260409_0033,2026-04-09,TW2713,1,White,Brown,Sitting
P20260409_0009_TW2714,P20260409_0009,2026-04-09,TW2714,1,Red,Blue,Walking
P20260409_0049_TW2714,P20260409_0049,2026-04-09,TW2714,1,Green,Gray,Sitting
P20260409_0038_TW2714,P20260409_0038,2026-04-09,TW2714,1,Black,Blue,Sitting
P20260409_0017_TW2714,P20260409_0017,2026-04-09,TW2714,1,Red,Gray,Sitting
P20260409_0023_TW2714,P20260409_0023,2026-04-09,TW2714,1,Brown,White,Standing
P20260409_0016_TW2714,P20260409_0016,2026-04-09,TW2714,1,Blue,Brown,Sitting
P20260409_0037_TW2714,P20260409_0037,2026-04-09,TW2714,1,Yellow,Blue,Sitting
P20260409_0042_TW2714,P20260409_0042,2026-04-09,TW2714,1,Blue,Blue,Sitting
P20260409_0019_TW2714,P20260409_0019,2026-04-09,TW2714,1,Yellow,Gray,Running
P20260409_0041_TW2714,P20260409_0041,2026-04-09,TW2714,1,Yellow,White,Standing
P20260409_0006_TW2714,P20260409_0006,2026-04-09,TW2714,1,Blue,Gray,Walking
P20260409_0003_TW2714,P20260409_0003,2026-04-09,TW2714,1,Black,Black,Walking
P20260409_0022_TW2714,P20260409_0022,2026-04-09,TW2714,1,Red,White,Running
P20260409_0011_TW2714,P20260409_0011,2026-04-09,TW2714,1,Black,Gray,Standing
P20260409_0008_TW2714,P20260409_0008,2026-04-09,TW2714,1,Red,White,Walking
P20260409_0028_TW2714,P20260409_0028,2026-04-09,TW2714,1,Gray,Blue,Running
P20260409_0014_TW2714,P20260409_0014,2026-04-09,TW2714,1,Red,Brown,Walking
P20260409_0030_TW2714,P20260409_0030,2026-04-09,TW2714,1,Brown,Gray,Standing
P20260409_0035_TW2714,P20260409_0035,2026-04-09,TW2714,1,Yellow,Blue,Running
P20260409_0044_TW2714,P20260409_0044,2026-04-09,TW2714,1,Brown,Gray,Running
P20260409_0007_TW2714,P20260409_0007,2026-04-09,TW2714,1,Yellow,Brown,Running
P20260409_0040_TW2714,P20260409_0040,2026-04-09,TW2714,1,Gray,Blue,Standing
P20260409_0039_TW2714,P20260409_0039,2026-04-09,TW2714,1,Black,White,Running
P20260409_0001_TW2714,P20260409_0001,2026-04-09,TW2714,1,Yellow,Gray,Standing
P20260409_0021_TW2714,P20260409_0021,2026-04-09,TW2714,1,Blue,White,Running
P20260409_0012_TW2714,P20260409_0012,2026-04-09,TW2714,1,Green,Gray,Standing
P20260409_0010_TW2714,P20260409_0010,2026-04-09,TW2714,1,Red,Blue,Standing
P20260409_0026_TW2714,P20260409_0026,2026-04-09,TW2714,1,Green,Blue,Walking
P20260409_0050_TW2714,P20260409_0050,2026-04-09,TW2714,1,Green,Blue,Running
P20260409_0046_TW2714,P20260409_0046,2026-04-09,TW2714,1,Black,Brown,Standing
P20260409_0047_TW2714,P20260409_0047,2026-04-09,TW2714,1,Green,Blue,Walking
P20260409_0025_TW2714,P20260409_0025,2026-04-09,TW2714,1,White,Brown,Sitting
P20260409_0034_TW2714,P20260409_0034,2026-04-09,TW2714,1,Yellow,White,Sitting
P20260409_0036_TW2714,P20260409_0036,2026-04-09,TW2714,1,Red,Brown,Standing
P20260409_0020_TW2714,P20260409_0020,2026-04-09,TW2714,1,Blue,Brown,Running
P20260409_0027_TW2714,P20260409_0027,2026-04-09,TW2714,1,White,Brown,Standing
P20260409_0005_TW2714,P20260409_0005,2026-04-09,TW2714,1,Red,Blue,Running
P20260409_0002_TW2714,P20260409_0002,2026-04-09,TW2714,1,Black,Gray,Sitting
P20260409_0024_TW2714,P20260409_0024,2026-04-09,TW2714,1,Brown,Brown,Running
P20260409_0018_TW2714,P20260409_0018,2026-04-09,TW2714,1,Red,Blue,Walking
P20260409_0030_TW2715,P20260409_0030,2026-04-09,TW2715,1,Brown,Gray,Sitting
P20260409_0016_TW2715,P20260409_0016,2026-04-09,TW2715,1,Blue,Brown,Running
P20260409_0014_TW2715,P20260409_0014,2026-04-09,TW2715,1,Red,Brown,Standing
P20260409_0019_TW2715,P20260409_0019,2026-04-09,TW2715,1,Yellow,Gray,Standing
P20260409_0037_TW2715,P20260409_0037,2026-04-09,TW2715,1,Yellow,Blue,Standing
P20260409_0007_TW2715,P20260409_0007,2026-04-09,TW2715,1,Yellow,Brown,Standing
P20260409_0025_TW2715,P20260409_0025,2026-04-09,TW2715,1,White,Brown,Running
P20260409_0048_TW2715,P20260409_0048,2026-04-09,TW2715,1,White,White,Running
P20260409_0020_TW2715,P20260409_0020,2026-04-09,TW2715,1,Blue,Brown,Sitting
P20260409_0044_TW2715,P20260409_0044,2026-04-09,TW2715,1,Brown,Gray,Sitting
P20260409_0046_TW2715,P20260409_0046,2026-04-09,TW2715,1,Black,Brown,Standing
P20260409_0028_TW2715,P20260409_0028,2026-04-09,TW2715,1,Gray,Blue,Running
P20260409_0017_TW2715,P20260409_0017,2026-04-09,TW2715,1,Red,Gray,Running
P20260409_0001_TW2715,P20260409_0001,2026-04-09,TW2715,1,Yellow,Gray,Standing
P20260409_0002_TW2715,P20260409_0002,2026-04-09,TW2715,1,Black,Gray,Standing
P20260409_0018_TW2715,P20260409_0018,2026-04-09,TW2715,1,Red,Blue,Standing
P20260409_0049_TW2715,P20260409_0049,2026-04-09,TW2715,1,Green,Gray,Walking
P20260409_0031_TW2715,P20260409_0031,2026-04-09,TW2715,1,Blue,Gray,Walking
P20260409_0039_TW2715,P20260409_0039,2026-04-09,TW2715,1,Black,White,Running
P20260409_0021_TW2715,P20260409_0021,2026-04-09,TW2715,1,Blue,White,Running
P20260409_0006_TW2715,P20260409_0006,2026-04-09,TW2715,1,Blue,Gray,Standing
P20260409_0027_TW2715,P20260409_0027,2026-04-09,TW2715,1,White,Brown,Walking
P20260409_0032_TW2715,P20260409_0032,2026-04-09,TW2715,1,Green,Blue,Sitting
P20260409_0040_TW2715,P20260409_0040,2026-04-09,TW2715,1,Gray,Blue,Walking
P20260409_0008_TW2715,P20260409_0008,2026-04-09,TW2715,1,Red,White,Running
P20260409_0034_TW2715,P20260409_0034,2026-04-09,TW2715,1,Yellow,White,Walking
P20260409_0024_TW2715,P20260409_0024,2026-04-09,TW2715,1,Brown,Brown,Walking
P20260409_0047_TW2715,P20260409_0047,2026-04-09,TW2715,1,Green,Blue,Sitting
P20260409_0012_TW2715,P20260409_0012,2026-04-09,TW2715,1,Green,Gray,Running
P20260409_0010_TW2715,P20260409_0010,2026-04-09,TW2715,1,Red,Blue,Walking
P20260409_0015_TW2715,P20260409_0015,2026-04-09,TW2715,1,Black,Brown,Sitting
P20260409_0022_TW2715,P20260409_0022,2026-04-09,TW2715,1,Red,White,Running
P20260409_0029_TW2715,P20260409_0029,2026-04-09,TW2715,1,Green,Gray,Running
P20260409_0041_TW2715,P20260409_0041,2026-04-09,TW2715,1,Yellow,White,Sitting
P20260409_0003_TW2715,P20260409_0003,2026-04-09,TW2715,1,Black,Black,Walking
P20260409_0013_TW2715,P20260409_0013,2026-04-09,TW2715,1,Red,White,Running
P20260409_0043_TW2715,P20260409_0043,2026-04-09,TW2715,1,White,Gray,Walking
P20260409_0050_TW2715,P20260409_0050,2026-04-09,TW2715,1,Green,Blue,Standing
P20260409_0045_TW2715,P20260409_0045,2026-04-09,TW2715,1,Red,Brown,Sitting
P20260409_0038_TW2715,P20260409_0038,2026-04-09,TW2715,1,Black,Blue,Sitting
P20260409_0009_TW2715,P20260409_0009,2026-04-09,TW2715,1,Red,Blue,Sitting
P20260409_0026_TW2715,P20260409_0026,2026-04-09,TW2715,1,Black,Gray,Running
P20260409_0023_TW2715,P20260409_0023,2026-04-09,TW2715,1,Brown,White,Running
P20260409_0035_TW2715,P20260409_0035,2026-04-09,TW2715,1,Yellow,Blue,Sitting
P20260409_0004_TW2715,P20260409_0004,2026-04-09,TW2715,1,Blue,Black,Standing
P20260409_0005_TW2715,P20260409_0005,2026-04-09,TW2715,1,Red,Blue,Sitting
P20260409_0042_TW2715,P20260409_0042,2026-04-09,TW2715,1,Blue,Blue,Running
P20260409_0037_TW2716,P20260409_0037,2026-04-09,TW2716,1,Yellow,Blue,Standing
P20260409_0046_TW2716,P20260409_0046,2026-04-09,TW2716,1,Black,Brown,Running
P20260409_0031_TW2716,P20260409_0031,2026-04-09,TW2716,1,Blue,Gray,Sitting
P20260409_0049_TW2716,P20260409_0049,2026-04-09,TW2716,1,Green,Gray,Walking
P20260409_0002_TW2716,P20260409_0002,2026-04-09,TW2716,1,Black,Gray,Sitting
P20260409_0025_TW2716,P20260409_0025,2026-04-09,TW2716,1,White,Brown,Running
P20260409_0029_TW2716,P20260409_0029,2026-04-09,TW2716,1,Green,Gray,Running
P20260409_0026_TW2716,P20260409_0026,2026-04-09,TW2716,1,Black,Gray,Sitting
P20260409_0040_TW2716,P20260409_0040,2026-04-09,TW2716,1,Gray,Blue,Running
P20260409_0004_TW2716,P20260409_0004,2026-04-09,TW2716,1,Blue,Black,Running
P20260409_0006_TW2716,P20260409_0006,2026-04-09,TW2716,1,Blue,Gray,Walking
P20260409_0028_TW2716,P20260409_0028,2026-04-09,TW2716,1,Gray,Blue,Running
P20260409_0001_TW2716,P20260409_0001,2026-04-09,TW2716,1,Yellow,Gray,Walking
P20260409_0012_TW2716,P20260409_0012,2026-04-09,TW2716,1,Green,Gray,Running
P20260409_0048_TW2716,P20260409_0048,2026-04-09,TW2716,1,White,White,Sitting
P20260409_0038_TW2716,P20260409_0038,2026-04-09,TW2716,1,Black,Blue,Standing
P20260409_0010_TW2716,P20260409_0010,2026-04-09,TW2716,1,Red,Blue,Running
P20260409_0017_TW2716,P20260409_0017,2026-04-09,TW2716,1,Red,Gray,Walking
P20260409_0036_TW2716,P20260409_0036,2026-04-09,TW2716,1,Red,Brown,Standing
P20260409_0042_TW2716,P20260409_0042,2026-04-09,TW2716,1,Blue,Blue,Standing
P20260409_0045_TW2716,P20260409_0045,2026-04-09,TW2716,1,Red,Brown,Running
P20260409_0043_TW2716,P20260409_0043,2026-04-09,TW2716,1,White,Gray,Sitting
P20260409_0008_TW2716,P20260409_0008,2026-04-09,TW2716,1,Red,White,Standing
P20260409_0021_TW2716,P20260409_0021,2026-04-09,TW2716,1,Blue,White,Standing
P20260409_0035_TW2716,P20260409_0035,2026-04-09,TW2716,1,Yellow,Blue,Walking
P20260409_0034_TW2716,P20260409_0034,2026-04-09,TW2716,1,Yellow,White,Walking
P20260409_0009_TW2716,P20260409_0009,2026-04-09,TW2716,1,Red,Blue,Walking
P20260409_0013_TW2716,P20260409_0013,2026-04-09,TW2716,1,Red,White,Sitting
P20260409_0023_TW2716,P20260409_0023,2026-04-09,TW2716,1,Brown,White,Walking
P20260409_0030_TW2716,P20260409_0030,2026-04-09,TW2716,1,Brown,Gray,Walking
P20260409_0047_TW2716,P20260409_0047,2026-04-09,TW2716,1,Green,Blue,Standing
P20260409_0014_TW2716,P20260409_0014,2026-04-09,TW2716,1,Red,Brown,Sitting
P20260409_0019_TW2716,P20260409_0019,2026-04-09,TW2716,1,Yellow,Gray,Standing
P20260409_0039_TW2716,P20260409_0039,2026-04-09,TW2716,1,Black,White,Standing
P20260409_0018_TW2716,P20260409_0018,2026-04-09,TW2716,1,Red,Blue,Running
P20260409_0026_TW2717,P20260409_0026,2026-04-09,TW2717,1,Black,Gray,Sitting
P20260409_0025_TW2717,P20260409_0025,2026-04-09,TW2717,1,White,Brown,Sitting
P20260409_0006_TW2717,P20260409_0006,2026-04-09,TW2717,1,Blue,Gray,Running
P20260409_0040_TW2717,P20260409_0040,2026-04-09,TW2717,1,Gray,Blue,Sitting
P20260409_0028_TW2717,P20260409_0028,2026-04-09,TW2717,1,Gray,Blue,Standing
P20260409_0047_TW2717,P20260409_0047,2026-04-09,TW2717,1,Green,Blue,Standing
P20260409_0032_TW2717,P20260409_0032,2026-04-09,TW2717,1,Green,Blue,Sitting
P20260409_0004_TW2717,P20260409_0004,2026-04-09,TW2717,1,Blue,Black,Walking
P20260409_0003_TW2717,P20260409_0003,2026-04-09,TW2717,1,Black,Black,Running
P20260409_0022_TW2717,P20260409_0022,2026-04-09,TW2717,1,Red,White,Running
P20260409_0030_TW2717,P20260409_0030,2026-04-09,TW2717,1,Brown,Gray,Running
P20260409_0016_TW2717,P20260409_0016,2026-04-09,TW2717,1,Blue,Brown,Running
P20260409_0038_TW2717,P20260409_0038,2026-04-09,TW2717,1,Black,Blue,Walking
P20260409_0023_TW2717,P20260409_0023,2026-04-09,TW2717,1,Brown,White,Walking
P20260409_0039_TW2717,P20260409_0039,2026-04-09,TW2717,1,Black,White,Walking
P20260409_0021_TW2717,P20260409_0021,2026-04-09,TW2717,1,Blue,White,Running
P20260409_0009_TW2717,P20260409_0009,2026-04-09,TW2717,1,Red,Blue,Standing
P20260409_0033_TW2717,P20260409_0033,2026-04-09,TW2717,1,White,Brown,Sitting
P20260409_0042_TW2717,P20260409_0042,2026-04-09,TW2717,1,Blue,Blue,Standing
P20260409_0041_TW2717,P20260409_0041,2026-04-09,TW2717,1,Yellow,White,Standing
P20260409_0019_TW2717,P20260409_0019,2026-04-09,TW2717,1,Yellow,Gray,Sitting
P20260409_0046_TW2717,P20260409_0046,2026-04-09,TW2717,1,Black,Brown,Running
P20260409_0001_TW2717,P20260409_0001,2026-04-09,TW2717,1,Yellow,Gray,Standing
P20260409_0036_TW2717,P20260409_0036,2026-04-09,TW2717,1,Red,Brown,Sitting
P20260409_0002_TW2717,P20260409_0002,2026-04-09,TW2717,1,Black,Gray,Standing
P20260409_0012_TW2717,P20260409_0012,2026-04-09,TW2717,1,Green,Gray,Standing
P20260409_0035_TW2717,P20260409_0035,2026-04-09,TW2717,1,Yellow,Blue,Sitting
P20260409_0007_TW2717,P20260409_0007,2026-04-09,TW2717,1,Yellow,Brown,Walking
P20260409_0031_TW2717,P20260409_0031,2026-04-09,TW2717,1,Blue,Gray,Standing
P20260409_0048_TW2717,P20260409_0048,2026-04-09,TW2717,1,White,White,Sitting
P20260409_0040_TW2718,P20260409_0040,2026-04-09,TW2718,1,Gray,Blue,Running
P20260409_0026_TW2718,P20260409_0026,2026-04-09,TW2718,1,Black,Gray,Standing
P20260409_0047_TW2718,P20260409_0047,2026-04-09,TW2718,1,Green,Blue,Sitting
P20260409_0004_TW2718,P20260409_0004,2026-04-09,TW2718,1,Blue,Black,Running
P20260409_0036_TW2718,P20260409_0036,2026-04-09,TW2718,1,Red,Brown,Running
P20260409_0045_TW2718,P20260409_0045,2026-04-09,TW2718,1,Red,Brown,Sitting
P20260409_0019_TW2718,P20260409_0019,2026-04-09,TW2718,1,Yellow,Gray,Running
P20260409_0029_TW2718,P20260409_0029,2026-04-09,TW2718,1,Green,Gray,Sitting
P20260409_0031_TW2718,P20260409_0031,2026-04-09,TW2718,1,Blue,Gray,Walking
P20260409_0009_TW2718,P20260409_0009,2026-04-09,TW2718,1,Red,Blue,Walking
P20260409_0006_TW2718,P20260409_0006,2026-04-09,TW2718,1,Blue,Gray,Walking
P20260409_0039_TW2718,P20260409_0039,2026-04-09,TW2718,1,Black,White,Running
P20260409_0003_TW2718,P20260409_0003,2026-04-09,TW2718,1,Black,Black,Sitting
P20260409_0042_TW2718,P20260409_0042,2026-04-09,TW2718,1,Blue,Blue,Walking
P20260409_0013_TW2718,P20260409_0013,2026-04-09,TW2718,1,Red,White,Standing
P20260409_0048_TW2718,P20260409_0048,2026-04-09,TW2718,1,White,White,Walking
P20260409_0046_TW2718,P20260409_0046,2026-04-09,TW2718,1,Gray,Black,Running
P20260409_0022_TW2718,P20260409_0022,2026-04-09,TW2718,1,Black,Black,Standing
P20260409_0021_TW2718,P20260409_0021,2026-04-09,TW2718,1,Blue,White,Running
P20260409_0034_TW2718,P20260409_0034,2026-04-09,TW2718,1,Yellow,White,Walking
P20260409_0020_TW2718,P20260409_0020,2026-04-09,TW2718,1,Blue,Brown,Sitting
P20260409_0035_TW2718,P20260409_0035,2026-04-09,TW2718,1,Yellow,Blue,Walking
P20260409_0038_TW2718,P20260409_0038,2026-04-09,TW2718,1,Black,Blue,Running
P20260409_0017_TW2718,P20260409_0017,2026-04-09,TW2718,1,Red,Gray,Walking
P20260409_0024_TW2718,P20260409_0024,2026-04-09,TW2718,1,Brown,Brown,Running
P20260409_0014_TW2718,P20260409_0014,2026-04-09,TW2718,1,Gray,Gray,Standing
P20260409_0010_TW2718,P20260409_0010,2026-04-09,TW2718,1,Red,Blue,Standing
P20260409_0025_TW2718,P20260409_0025,2026-04-09,TW2718,1,White,Brown,Walking
P20260409_0001_TW2718,P20260409_0001,2026-04-09,TW2718,1,Yellow,Gray,Running
P20260409_0012_TW2718,P20260409_0012,2026-04-09,TW2718,1,Green,Gray,Running
P20260409_0008_TW2718,P20260409_0008,2026-04-09,TW2718,1,Red,White,Walking
P20260409_0023_TW2718,P20260409_0023,2026-04-09,TW2718,1,Brown,White,Sitting
P20260409_0045_TW2719,P20260409_0045,2026-04-09,TW2719,1,Red,Brown,Sitting
P20260409_0040_TW2719,P20260409_0040,2026-04-09,TW2719,1,Gray,Blue,Running
P20260409_0004_TW2719,P20260409_0004,2026-04-09,TW2719,1,Blue,Black,Running
P20260409_0031_TW2719,P20260409_0031,2026-04-09,TW2719,1,Blue,Gray,Standing
P20260409_0012_TW2719,P20260409_0012,2026-04-09,TW2719,1,Green,Gray,Sitting
P20260409_0007_TW2719,P20260409_0007,2026-04-09,TW2719,1,Yellow,Brown,Sitting
P20260409_0017_TW2719,P20260409_0017,2026-04-09,TW2719,1,Red,Gray,Standing
P20260409_0011_TW2719,P20260409_0011,2026-04-09,TW2719,1,Black,Gray,Running
P20260409_0003_TW2719,P20260409_0003,2026-04-09,TW2719,1,Black,Black,Sitting
P20260409_0037_TW2719,P20260409_0037,2026-04-09,TW2719,1,Yellow,Blue,Walking
P20260409_0002_TW2719,P20260409_0002,2026-04-09,TW2719,1,Black,Gray,Running
P20260409_0034_TW2719,P20260409_0034,2026-04-09,TW2719,1,Yellow,White,Walking
P20260409_0005_TW2719,P20260409_0005,2026-04-09,TW2719,1,Red,Blue,Walking
P20260409_0024_TW2719,P20260409_0024,2026-04-09,TW2719,1,Brown,Brown,Standing
P20260409_0039_TW2719,P20260409_0039,2026-04-09,TW2719,1,Black,White,Running
P20260409_0014_TW2719,P20260409_0014,2026-04-09,TW2719,1,Gray,Gray,Walking
P20260409_0035_TW2719,P20260409_0035,2026-04-09,TW2719,1,Yellow,Blue,Sitting
P20260409_0001_TW2719,P20260409_0001,2026-04-09,TW2719,1,Yellow,Gray,Sitting
P20260409_0050_TW2719,P20260409_0050,2026-04-09,TW2719,1,Green,Blue,Walking
P20260409_0042_TW2719,P20260409_0042,2026-04-09,TW2719,1,Blue,Blue,Sitting
P20260409_0016_TW2719,P20260409_0016,2026-04-09,TW2719,1,Blue,Brown,Standing
P20260409_0015_TW2719,P20260409_0015,2026-04-09,TW2719,1,Black,Brown,Running
P20260409_0020_TW2719,P20260409_0020,2026-04-09,TW2719,1,Blue,Brown,Sitting
P20260409_0038_TW2719,P20260409_0038,2026-04-09,TW2719,1,Black,Blue,Sitting
P20260409_0046_TW2719,P20260409_0046,2026-04-09,TW2719,1,Gray,Black,Sitting
P20260409_0022_TW2719,P20260409_0022,2026-04-09,TW2719,1,Black,Black,Sitting
P20260409_0010_TW2719,P20260409_0010,2026-04-09,TW2719,1,Brown,Gray,Sitting
P20260409_0012_TW2720,P20260409_0012,2026-04-09,TW2720,1,Green,Gray,Sitting
P20260409_0004_TW2720,P20260409_0004,2026-04-09,TW2720,1,Blue,Black,Running
P20260409_0011_TW2720,P20260409_0011,2026-04-09,TW2720,1,Black,Gray,Running
P20260409_0017_TW2720,P20260409_0017,2026-04-09,TW2720,1,Red,Gray,Running
P20260409_0038_TW2720,P20260409_0038,2026-04-09,TW2720,1,Black,Blue,Sitting
P20260409_0041_TW2720,P20260409_0041,2026-04-09,TW2720,1,Yellow,White,Walking
P20260409_0005_TW2720,P20260409_0005,2026-04-09,TW2720,1,Red,Blue,Standing
P20260409_0048_TW2720,P20260409_0048,2026-04-09,TW2720,1,White,White,Standing
P20260409_0042_TW2720,P20260409_0042,2026-04-09,TW2720,1,Blue,Blue,Walking
P20260409_0047_TW2720,P20260409_0047,2026-04-09,TW2720,1,Black,Blue,Running
P20260409_0015_TW2720,P20260409_0015,2026-04-09,TW2720,1,Black,Brown,Sitting
P20260409_0025_TW2720,P20260409_0025,2026-04-09,TW2720,1,White,Brown,Walking
P20260409_0031_TW2720,P20260409_0031,2026-04-09,TW2720,1,Blue,Gray,Sitting
P20260409_0007_TW2720,P20260409_0007,2026-04-09,TW2720,1,Yellow,Brown,Walking
P20260409_0018_TW2720,P20260409_0018,2026-04-09,TW2720,1,Red,Blue,Standing
P20260409_0050_TW2720,P20260409_0050,2026-04-09,TW2720,1,Green,Blue,Standing
P20260409_0001_TW2720,P20260409_0001,2026-04-09,TW2720,1,Yellow,Gray,Running
P20260409_0016_TW2720,P20260409_0016,2026-04-09,TW2720,1,Blue,Brown,Sitting
P20260409_0029_TW2720,P20260409_0029,2026-04-09,TW2720,1,Green,Gray,Sitting
P20260409_0030_TW2720,P20260409_0030,2026-04-09,TW2720,1,Yellow,Black,Running
P20260409_0044_TW2720,P20260409_0044,2026-04-09,TW2720,1,Brown,Gray,Running
P20260409_0026_TW2720,P20260409_0026,2026-04-09,TW2720,1,Black,Gray,Walking
P20260409_0021_TW2720,P20260409_0021,2026-04-09,TW2720,1,Red,Blue,Standing
P20260409_0049_TW2720,P20260409_0049,2026-04-09,TW2720,1,Green,Gray,Sitting
P20260409_0008_TW2720,P20260409_0008,2026-04-09,TW2720,1,Red,White,Sitting
P20260409_0034_TW2720,P20260409_0034,2026-04-09,TW2720,1,Yellow,White,Walking
P20260409_0010_TW2720,P20260409_0010,2026-04-09,TW2720,1,Brown,Gray,Standing
P20260409_0036_TW2720,P20260409_0036,2026-04-09,TW2720,1,Red,Brown,Walking
P20260409_0022_TW2720,P20260409_0022,2026-04-09,TW2720,1,Black,Black,Walking
P20260409_0045_TW2720,P20260409_0045,2026-04-09,TW2720,1,Red,Brown,Walking
P20260409_0023_TW2720,P20260409_0023,2026-04-09,TW2720,1,Brown,White,Sitting
P20260409_0006_TW2720,P20260409_0006,2026-04-09,TW2720,1,Blue,Gray,Standing
P20260409_0033_TW2720,P20260409_0033,2026-04-09,TW2720,1,White,Brown,Standing
P20260409_0012_TW2721,P20260409_0012,2026-04-09,TW2721,1,Green,Gray,Sitting
P20260409_0042_TW2721,P20260409_0042,2026-04-09,TW2721,1,Blue,Blue,Running
P20260409_0041_TW2721,P20260409_0041,2026-04-09,TW2721,1,Yellow,White,Running
P20260409_0004_TW2721,P20260409_0004,2026-04-09,TW2721,1,Blue,Black,Sitting
P20260409_0029_TW2721,P20260409_0029,2026-04-09,TW2721,1,Green,Gray,Running
P20260409_0023_TW2721,P20260409_0023,2026-04-09,TW2721,1,Brown,White,Standing
P20260409_0027_TW2721,P20260409_0027,2026-04-09,TW2721,1,White,Brown,Sitting
P20260409_0009_TW2721,P20260409_0009,2026-04-09,TW2721,1,Red,Blue,Sitting
P20260409_0040_TW2721,P20260409_0040,2026-04-09,TW2721,1,Gray,Blue,Running
P20260409_0024_TW2721,P20260409_0024,2026-04-09,TW2721,1,Brown,Brown,Running
P20260409_0036_TW2721,P20260409_0036,2026-04-09,TW2721,1,Red,Brown,Standing
P20260409_0006_TW2721,P20260409_0006,2026-04-09,TW2721,1,Blue,Gray,Running
P20260409_0014_TW2721,P20260409_0014,2026-04-09,TW2721,1,Gray,Gray,Sitting
P20260409_0010_TW2721,P20260409_0010,2026-04-09,TW2721,1,Brown,Gray,Walking
P20260409_0020_TW2721,P20260409_0020,2026-04-09,TW2721,1,Blue,Brown,Standing
P20260409_0002_TW2721,P20260409_0002,2026-04-09,TW2721,1,Black,Gray,Sitting
P20260409_0017_TW2721,P20260409_0017,2026-04-09,TW2721,1,Red,Gray,Walking
P20260409_0045_TW2721,P20260409_0045,2026-04-09,TW2721,1,Red,Brown,Standing
P20260409_0008_TW2721,P20260409_0008,2026-04-09,TW2721,1,Red,White,Running
P20260409_0003_TW2721,P20260409_0003,2026-04-09,TW2721,1,Black,Black,Running
P20260409_0050_TW2721,P20260409_0050,2026-04-09,TW2721,1,Green,Blue,Sitting
P20260409_0015_TW2721,P20260409_0015,2026-04-09,TW2721,1,Black,Brown,Standing
P20260409_0016_TW2721,P20260409_0016,2026-04-09,TW2721,1,Blue,Brown,Standing
P20260409_0011_TW2721,P20260409_0011,2026-04-09,TW2721,1,Black,Gray,Standing
P20260409_0032_TW2721,P20260409_0032,2026-04-09,TW2721,1,White,Black,Walking
P20260409_0018_TW2721,P20260409_0018,2026-04-09,TW2721,1,Red,Blue,Running
P20260409_0030_TW2721,P20260409_0030,2026-04-09,TW2721,1,Yellow,Black,Walking
P20260409_0022_TW2721,P20260409_0022,2026-04-09,TW2721,1,Black,Black,Sitting
P20260409_0039_TW2721,P20260409_0039,2026-04-09,TW2721,1,Black,White,Sitting
P20260409_0013_TW2721,P20260409_0013,2026-04-09,TW2721,1,Red,White,Walking
P20260409_0028_TW2721,P20260409_0028,2026-04-09,TW2721,1,Gray,Blue,Running
P20260409_0035_TW2721,P20260409_0035,2026-04-09,TW2721,1,Yellow,Blue,Running
P20260409_0001_TW2721,P20260409_0001,2026-04-09,TW2721,1,Yellow,Gray,Running
P20260409_0021_TW2721,P20260409_0021,2026-04-09,TW2721,1,Red,Blue,Walking
P20260409_0019_TW2721,P20260409_0019,2026-04-09,TW2721,1,Yellow,Gray,Standing
P20260409_0049_TW2721,P20260409_0049,2026-04-09,TW2721,1,Green,Gray,Running
P20260409_0026_TW2721,P20260409_0026,2026-04-09,TW2721,1,Black,Gray,Walking
P20260409_0046_TW2721,P20260409_0046,2026-04-09,TW2721,1,Gray,Black,Running
P20260409_0033_TW2721,P20260409_0033,2026-04-09,TW2721,1,White,Brown,Standing
P20260409_0031_TW2721,P20260409_0031,2026-04-09,TW2721,1,Blue,Gray,Standing
P20260409_0043_TW2721,P20260409_0043,2026-04-09,TW2721,1,White,Gray,Sitting
P20260409_0007_TW2721,P20260409_0007,2026-04-09,TW2721,1,Yellow,Brown,Standing
P20260409_0006_TW2722,P20260409_0006,2026-04-09,TW2722,1,Blue,Gray,Running
P20260409_0004_TW2722,P20260409_0004,2026-04-09,TW2722,1,Blue,Gray,Running
P20260409_0009_TW2722,P20260409_0009,2026-04-09,TW2722,1,Red,Blue,Running
P20260409_0041_TW2722,P20260409_0041,2026-04-09,TW2722,1,Yellow,White,Standing
P20260409_0011_TW2722,P20260409_0011,2026-04-09,TW2722,1,Black,Gray,Sitting
P20260409_0046_TW2722,P20260409_0046,2026-04-09,TW2722,1,Gray,Black,Standing
P20260409_0017_TW2722,P20260409_0017,2026-04-09,TW2722,1,Red,Gray,Walking
P20260409_0013_TW2722,P20260409_0013,2026-04-09,TW2722,1,Red,White,Standing
P20260409_0021_TW2722,P20260409_0021,2026-04-09,TW2722,1,Red,Blue,Sitting
P20260409_0050_TW2722,P20260409_0050,2026-04-09,TW2722,1,Green,Blue,Standing
