source_id,destination_id,type,ts_start,ts_end,date,tw_id,partition_id,camera_id,location_id,confidence,bbox,description
P20260409_0008_TW2611,P20260409_0007_TW2611,INTERACTS_WITH,2026-04-09 07:15:11,2026-04-09 07:15:12,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0004_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:19,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0020_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:19,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0028_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:19,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0032_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:19,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0036_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:18,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0038_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:19,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0040_TW2611,VH20260409_0009_TW2611,USES,2026-04-09 07:15:15,2026-04-09 07:15:19,2026-04-09,TW2611,2,C003,L002,,,
P20260409_0002_TW2612,P20260409_0004_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:24,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0004_TW2612,P20260409_0002_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:24,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0002_TW2612,P20260409_0022_TW2612,INTERACTS_WITH,2026-04-09 07:15:20,2026-04-09 07:15:23,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0022_TW2612,P20260409_0002_TW2612,INTERACTS_WITH,2026-04-09 07:15:20,2026-04-09 07:15:23,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0004_TW2612,P20260409_0024_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0024_TW2612,P20260409_0004_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0008_TW2612,P20260409_0014_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0014_TW2612,P20260409_0008_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0008_TW2612,P20260409_0016_TW2612,INTERACTS_WITH,2026-04-09 07:15:22,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0016_TW2612,P20260409_0008_TW2612,INTERACTS_WITH,2026-04-09 07:15:22,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0014_TW2612,P20260409_0027_TW2612,INTERACTS_WITH,2026-04-09 07:15:25,2026-04-09 07:15:26,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0027_TW2612,P20260409_0014_TW2612,INTERACTS_WITH,2026-04-09 07:15:25,2026-04-09 07:15:26,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0016_TW2612,P20260409_0017_TW2612,INTERACTS_WITH,2026-04-09 07:15:25,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0017_TW2612,P20260409_0016_TW2612,INTERACTS_WITH,2026-04-09 07:15:25,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0016_TW2612,P20260409_0024_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0024_TW2612,P20260409_0016_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0020_TW2612,P20260409_0044_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0044_TW2612,P20260409_0020_TW2612,INTERACTS_WITH,2026-04-09 07:15:23,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0026_TW2612,P20260409_0048_TW2612,INTERACTS_WITH,2026-04-09 07:15:25,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0048_TW2612,P20260409_0026_TW2612,INTERACTS_WITH,2026-04-09 07:15:25,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0006_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:24,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0016_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:24,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0017_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:25,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0024_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:24,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0027_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:25,2026-04-09 07:15:26,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0044_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:24,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0045_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:24,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0048_TW2612,T20260409_0014_TW2612,CARRIES,2026-04-09 07:15:24,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0002_TW2612,VH20260409_0012_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:24,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0004_TW2612,VH20260409_0012_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0006_TW2612,VH20260409_0005_TW2612,USES,2026-04-09 07:15:22,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0008_TW2612,VH20260409_0011_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0014_TW2612,VH20260409_0011_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0016_TW2612,VH20260409_0011_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0017_TW2612,VH20260409_0012_TW2612,USES,2026-04-09 07:15:25,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0020_TW2612,VH20260409_0012_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0022_TW2612,VH20260409_0005_TW2612,USES,2026-04-09 07:15:22,2026-04-09 07:15:23,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0024_TW2612,VH20260409_0005_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0026_TW2612,VH20260409_0011_TW2612,USES,2026-04-09 07:15:25,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0027_TW2612,VH20260409_0011_TW2612,USES,2026-04-09 07:15:25,2026-04-09 07:15:26,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0038_TW2612,VH20260409_0005_TW2612,USES,2026-04-09 07:15:22,2026-04-09 07:15:23,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0044_TW2612,VH20260409_0012_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:29,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0045_TW2612,VH20260409_0012_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:28,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0048_TW2612,VH20260409_0011_TW2612,USES,2026-04-09 07:15:23,2026-04-09 07:15:27,2026-04-09,TW2612,2,C003,L002,,,
P20260409_0006_TW2613,VH20260409_0009_TW2613,USES,2026-04-09 07:15:37,2026-04-09 07:15:38,2026-04-09,TW2613,2,C003,L002,,,
P20260409_0007_TW2613,VH20260409_0009_TW2613,USES,2026-04-09 07:15:32,2026-04-09 07:15:38,2026-04-09,TW2613,2,C003,L002,,,
P20260409_0022_TW2613,VH20260409_0009_TW2613,USES,2026-04-09 07:15:31,2026-04-09 07:15:32,2026-04-09,TW2613,2,C003,L002,,,
P20260409_0033_TW2613,VH20260409_0005_TW2613,USES,2026-04-09 07:15:31,2026-04-09 07:15:32,2026-04-09,TW2613,2,C003,L002,,,
P20260409_0041_TW2613,VH20260409_0002_TW2613,USES,2026-04-09 07:15:32,2026-04-09 07:15:36,2026-04-09,TW2613,2,C003,L002,,,
P20260409_0003_TW2614,P20260409_0006_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:42,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0006_TW2614,P20260409_0003_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:42,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0003_TW2614,P20260409_0022_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0022_TW2614,P20260409_0003_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0003_TW2614,P20260409_0032_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:44,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0032_TW2614,P20260409_0003_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:44,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0004_TW2614,P20260409_0043_TW2614,INTERACTS_WITH,2026-04-09 07:15:40,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0043_TW2614,P20260409_0004_TW2614,INTERACTS_WITH,2026-04-09 07:15:40,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0005_TW2614,P20260409_0009_TW2614,INTERACTS_WITH,2026-04-09 07:15:44,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0009_TW2614,P20260409_0005_TW2614,INTERACTS_WITH,2026-04-09 07:15:44,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0005_TW2614,P20260409_0017_TW2614,INTERACTS_WITH,2026-04-09 07:15:42,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0017_TW2614,P20260409_0005_TW2614,INTERACTS_WITH,2026-04-09 07:15:42,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0005_TW2614,P20260409_0025_TW2614,INTERACTS_WITH,2026-04-09 07:15:42,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0025_TW2614,P20260409_0005_TW2614,INTERACTS_WITH,2026-04-09 07:15:42,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0006_TW2614,P20260409_0038_TW2614,INTERACTS_WITH,2026-04-09 07:15:40,2026-04-09 07:15:42,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0038_TW2614,P20260409_0006_TW2614,INTERACTS_WITH,2026-04-09 07:15:40,2026-04-09 07:15:42,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0009_TW2614,P20260409_0017_TW2614,INTERACTS_WITH,2026-04-09 07:15:44,2026-04-09 07:15:47,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0017_TW2614,P20260409_0009_TW2614,INTERACTS_WITH,2026-04-09 07:15:44,2026-04-09 07:15:47,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0011_TW2614,P20260409_0032_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:44,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0032_TW2614,P20260409_0011_TW2614,INTERACTS_WITH,2026-04-09 07:15:41,2026-04-09 07:15:44,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0011_TW2614,P20260409_0035_TW2614,INTERACTS_WITH,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0035_TW2614,P20260409_0011_TW2614,INTERACTS_WITH,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0012_TW2614,P20260409_0038_TW2614,INTERACTS_WITH,2026-04-09 07:15:47,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0038_TW2614,P20260409_0012_TW2614,INTERACTS_WITH,2026-04-09 07:15:47,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0017_TW2614,P20260409_0035_TW2614,INTERACTS_WITH,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0035_TW2614,P20260409_0017_TW2614,INTERACTS_WITH,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0022_TW2614,P20260409_0043_TW2614,INTERACTS_WITH,2026-04-09 07:15:40,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0043_TW2614,P20260409_0022_TW2614,INTERACTS_WITH,2026-04-09 07:15:40,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0025_TW2614,P20260409_0031_TW2614,INTERACTS_WITH,2026-04-09 07:15:42,2026-04-09 07:15:47,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0031_TW2614,P20260409_0025_TW2614,INTERACTS_WITH,2026-04-09 07:15:42,2026-04-09 07:15:47,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0003_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0004_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0005_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:45,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0009_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:44,2026-04-09 07:15:47,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0011_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0012_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:47,2026-04-09 07:15:50,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0015_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:45,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0017_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:50,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0021_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:47,2026-04-09 07:15:50,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0022_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0025_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:50,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0031_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:47,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0032_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:44,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0035_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0036_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0038_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:48,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0041_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:44,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0043_TW2614,VH20260409_0007_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:46,2026-04-09,TW2614,2,C003,L002,,,
P20260409_0028_TW2614,VH20260409_0001_TW2614,USES,2026-04-09 07:15:43,2026-04-09 07:15:46,2026-04-09,TW2614,2,C004,L002,,,
P20260409_0044_TW2614,VH20260409_0006_TW2614,USES,2026-04-09 07:15:42,2026-04-09 07:15:46,2026-04-09,TW2614,2,C004,L002,,,
P20260409_0016_TW2615,P20260409_0030_TW2615,INTERACTS_WITH,2026-04-09 07:15:51,2026-04-09 07:15:53,2026-04-09,TW2615,2,C003,L002,,,
P20260409_0030_TW2615,P20260409_0016_TW2615,INTERACTS_WITH,2026-04-09 07:15:51,2026-04-09 07:15:53,2026-04-09,TW2615,2,C003,L002,,,
P20260409_0003_TW2616,P20260409_0042_TW2616,INTERACTS_WITH,2026-04-09 07:16:04,2026-04-09 07:16:08,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0042_TW2616,P20260409_0003_TW2616,INTERACTS_WITH,2026-04-09 07:16:04,2026-04-09 07:16:08,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0038_TW2616,P20260409_0041_TW2616,INTERACTS_WITH,2026-04-09 07:16:03,2026-04-09 07:16:10,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0041_TW2616,P20260409_0038_TW2616,INTERACTS_WITH,2026-04-09 07:16:03,2026-04-09 07:16:10,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0038_TW2616,P20260409_0043_TW2616,INTERACTS_WITH,2026-04-09 07:16:03,2026-04-09 07:16:07,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0043_TW2616,P20260409_0038_TW2616,INTERACTS_WITH,2026-04-09 07:16:03,2026-04-09 07:16:07,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0042_TW2616,P20260409_0043_TW2616,INTERACTS_WITH,2026-04-09 07:16:03,2026-04-09 07:16:07,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0043_TW2616,P20260409_0042_TW2616,INTERACTS_WITH,2026-04-09 07:16:03,2026-04-09 07:16:07,2026-04-09,TW2616,2,C003,L002,,,
P20260409_0001_TW2617,P20260409_0002_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0002_TW2617,P20260409_0001_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0001_TW2617,P20260409_0034_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0034_TW2617,P20260409_0001_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0001_TW2617,P20260409_0043_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0043_TW2617,P20260409_0001_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0002_TW2617,P20260409_0007_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0007_TW2617,P20260409_0002_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0006_TW2617,P20260409_0009_TW2617,INTERACTS_WITH,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0009_TW2617,P20260409_0006_TW2617,INTERACTS_WITH,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0007_TW2617,P20260409_0023_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:16,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0023_TW2617,P20260409_0007_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:16,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0007_TW2617,P20260409_0033_TW2617,INTERACTS_WITH,2026-04-09 07:16:11,2026-04-09 07:16:12,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0033_TW2617,P20260409_0007_TW2617,INTERACTS_WITH,2026-04-09 07:16:11,2026-04-09 07:16:12,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0007_TW2617,P20260409_0034_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0034_TW2617,P20260409_0007_TW2617,INTERACTS_WITH,2026-04-09 07:16:15,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0009_TW2617,P20260409_0013_TW2617,INTERACTS_WITH,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0013_TW2617,P20260409_0009_TW2617,INTERACTS_WITH,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0009_TW2617,P20260409_0019_TW2617,INTERACTS_WITH,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0019_TW2617,P20260409_0009_TW2617,INTERACTS_WITH,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0019_TW2617,P20260409_0043_TW2617,INTERACTS_WITH,2026-04-09 07:16:13,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0043_TW2617,P20260409_0019_TW2617,INTERACTS_WITH,2026-04-09 07:16:13,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0022_TW2617,P20260409_0030_TW2617,INTERACTS_WITH,2026-04-09 07:16:14,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0030_TW2617,P20260409_0022_TW2617,INTERACTS_WITH,2026-04-09 07:16:14,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0033_TW2617,P20260409_0037_TW2617,INTERACTS_WITH,2026-04-09 07:16:11,2026-04-09 07:16:12,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0037_TW2617,P20260409_0033_TW2617,INTERACTS_WITH,2026-04-09 07:16:11,2026-04-09 07:16:12,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0002_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0002_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0003_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:18,2026-04-09 07:16:19,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0006_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0006_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:11,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0007_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:19,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0009_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0009_TW2617,T20260409_0001_TW2617,CARRIES,2026-04-09 07:16:17,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0013_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0013_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:11,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0019_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:19,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0019_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:13,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0020_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:12,2026-04-09 07:16:15,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0020_TW2617,T20260409_0004_TW2617,CARRIES,2026-04-09 07:16:12,2026-04-09 07:16:15,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0022_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:19,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0023_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:15,2026-04-09 07:16:16,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0023_TW2617,T20260409_0004_TW2617,CARRIES,2026-04-09 07:16:15,2026-04-09 07:16:16,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0030_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0030_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:14,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0032_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:11,2026-04-09 07:16:15,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0032_TW2617,T20260409_0004_TW2617,CARRIES,2026-04-09 07:16:12,2026-04-09 07:16:15,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0034_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:18,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0034_TW2617,T20260409_0020_TW2617,CARRIES,2026-04-09 07:16:15,2026-04-09 07:16:17,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0038_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:16,2026-04-09 07:16:19,2026-04-09,TW2617,2,C003,L002,,,
P20260409_0050_TW2617,T20260409_0015_TW2617,CARRIES,2026-04-09 07:16:17,2026-04-09 07:16:19,2026-04-09,TW2617,2,C003,L002,,,
