source_id,destination_id,type,ts_start,ts_end,date,tw_id,partition_id,camera_id,location_id,confidence,bbox,description
VH20260409_0011_TW2626,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:42,2026-04-09 07:17:43,2026-04-09,TW2626,4,C007,L004,0.849,"{""x"": 913, ""y"": 44, ""w"": 59, ""h"": 149}",
VH20260409_0002_TW2626,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:41,2026-04-09 07:17:44,2026-04-09,TW2626,4,C007,L004,0.736,"{""x"": 931, ""y"": 368, ""w"": 259, ""h"": 182}",
VH20260409_0010_TW2626,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:46,2026-04-09 07:17:48,2026-04-09,TW2626,4,C007,L004,0.927,"{""x"": 109, ""y"": 214, ""w"": 80, ""h"": 259}",
VH20260409_0008_TW2626,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:42,2026-04-09 07:17:50,2026-04-09,TW2626,4,C008,L004,0.802,"{""x"": 151, ""y"": 769, ""w"": 79, ""h"": 261}",
VH20260409_0006_TW2626,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:45,2026-04-09 07:17:49,2026-04-09,TW2626,4,C008,L004,0.934,"{""x"": 1188, ""y"": 611, ""w"": 236, ""h"": 235}",
VH20260409_0007_TW2626,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:45,2026-04-09 07:17:50,2026-04-09,TW2626,4,C008,L004,0.892,"{""x"": 1106, ""y"": 776, ""w"": 50, ""h"": 388}",
VH20260409_0003_TW2628,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:18:03,2026-04-09 07:18:04,2026-04-09,TW2628,4,C007,L004,0.956,"{""x"": 839, ""y"": 213, ""w"": 284, ""h"": 325}",
VH20260409_0002_TW2630,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:18:20,2026-04-09 07:18:28,2026-04-09,TW2630,4,C008,L004,0.755,"{""x"": 656, ""y"": 580, ""w"": 209, ""h"": 261}",
VH20260409_0010_TW2631,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:18:31,2026-04-09 07:18:38,2026-04-09,TW2631,4,C008,L004,0.987,"{""x"": 1050, ""y"": 21, ""w"": 78, ""h"": 168}",
VH20260409_0011_TW2632,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:18:40,2026-04-09 07:18:48,2026-04-09,TW2632,4,C007,L004,0.981,"{""x"": 1182, ""y"": 17, ""w"": 201, ""h"": 99}",
VH20260409_0004_TW2632,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:18:42,2026-04-09 07:18:47,2026-04-09,TW2632,4,C008,L004,0.858,"{""x"": 1382, ""y"": 743, ""w"": 281, ""h"": 232}",
VH20260409_0008_TW2632,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:18:44,2026-04-09 07:18:47,2026-04-09,TW2632,4,C008,L004,0.983,"{""x"": 774, ""y"": 99, ""w"": 79, ""h"": 361}",
VH20260409_0010_TW2632,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:18:41,2026-04-09 07:18:44,2026-04-09,TW2632,4,C008,L004,0.946,"{""x"": 1276, ""y"": 148, ""w"": 61, ""h"": 214}",
VH20260409_0009_TW2635,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:18,2026-04-09 07:19:19,2026-04-09,TW2635,4,C007,L004,0.96,"{""x"": 59, ""y"": 606, ""w"": 219, ""h"": 202}",
VH20260409_0004_TW2635,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:18,2026-04-09 07:19:19,2026-04-09,TW2635,4,C007,L004,0.855,"{""x"": 1142, ""y"": 163, ""w"": 137, ""h"": 306}",
VH20260409_0006_TW2635,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:13,2026-04-09 07:19:18,2026-04-09,TW2635,4,C007,L004,0.837,"{""x"": 844, ""y"": 16, ""w"": 276, ""h"": 181}",
VH20260409_0010_TW2635,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:10,2026-04-09 07:19:13,2026-04-09,TW2635,4,C007,L004,0.752,"{""x"": 221, ""y"": 84, ""w"": 248, ""h"": 84}",
VH20260409_0002_TW2637,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:31,2026-04-09 07:19:36,2026-04-09,TW2637,4,C007,L004,0.985,"{""x"": 1327, ""y"": 69, ""w"": 121, ""h"": 272}",
VH20260409_0012_TW2637,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:32,2026-04-09 07:19:40,2026-04-09,TW2637,4,C007,L004,0.925,"{""x"": 293, ""y"": 127, ""w"": 235, ""h"": 265}",
VH20260409_0009_TW2637,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:36,2026-04-09 07:19:38,2026-04-09,TW2637,4,C007,L004,0.845,"{""x"": 1004, ""y"": 82, ""w"": 135, ""h"": 141}",
VH20260409_0004_TW2637,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:19:31,2026-04-09 07:19:37,2026-04-09,TW2637,4,C008,L004,0.848,"{""x"": 780, ""y"": 762, ""w"": 260, ""h"": 293}",
VH20260409_0007_TW2637,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:19:32,2026-04-09 07:19:40,2026-04-09,TW2637,4,C008,L004,0.895,"{""x"": 1085, ""y"": 445, ""w"": 294, ""h"": 274}",
VH20260409_0002_TW2638,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:19:48,2026-04-09 07:19:49,2026-04-09,TW2638,4,C007,L004,0.76,"{""x"": 1316, ""y"": 450, ""w"": 136, ""h"": 180}",
VH20260409_0012_TW2638,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:19:40,2026-04-09 07:19:47,2026-04-09,TW2638,4,C008,L004,0.828,"{""x"": 1177, ""y"": 559, ""w"": 149, ""h"": 115}",
VH20260409_0001_TW2638,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:19:45,2026-04-09 07:19:50,2026-04-09,TW2638,4,C008,L004,0.776,"{""x"": 1284, ""y"": 782, ""w"": 102, ""h"": 269}",
VH20260409_0003_TW2638,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:19:44,2026-04-09 07:19:45,2026-04-09,TW2638,4,C008,L004,0.813,"{""x"": 402, ""y"": 252, ""w"": 248, ""h"": 205}",
VH20260409_0010_TW2638,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:19:43,2026-04-09 07:19:50,2026-04-09,TW2638,4,C008,L004,0.893,"{""x"": 322, ""y"": 225, ""w"": 215, ""h"": 336}",
V_C007_20260409_072000,C007,RECORDED_BY,2026-04-09 07:20:00,2026-04-09 07:25:00,2026-04-09,,4,C007,L004,,,
VH20260409_0008_TW2640,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:03,2026-04-09 07:20:08,2026-04-09,TW2640,4,C007,L004,0.711,"{""x"": 777, ""y"": 557, ""w"": 59, ""h"": 274}",
VH20260409_0007_TW2640,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:01,2026-04-09 07:20:08,2026-04-09,TW2640,4,C007,L004,0.764,"{""x"": 977, ""y"": 323, ""w"": 108, ""h"": 267}",
V_C008_20260409_072000,C008,RECORDED_BY,2026-04-09 07:20:00,2026-04-09 07:25:00,2026-04-09,,4,C008,L004,,,
VH20260409_0012_TW2640,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:20:00,2026-04-09 07:20:07,2026-04-09,TW2640,4,C008,L004,0.811,"{""x"": 284, ""y"": 148, ""w"": 115, ""h"": 126}",
VH20260409_0009_TW2642,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:22,2026-04-09 07:20:27,2026-04-09,TW2642,4,C007,L004,0.788,"{""x"": 97, ""y"": 688, ""w"": 151, ""h"": 227}",
VH20260409_0002_TW2642,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:20:24,2026-04-09 07:20:25,2026-04-09,TW2642,4,C008,L004,0.704,"{""x"": 1098, ""y"": 55, ""w"": 108, ""h"": 389}",
VH20260409_0012_TW2642,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:20:20,2026-04-09 07:20:21,2026-04-09,TW2642,4,C008,L004,0.834,"{""x"": 1103, ""y"": 313, ""w"": 279, ""h"": 88}",
VH20260409_0008_TW2642,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:20:20,2026-04-09 07:20:26,2026-04-09,TW2642,4,C008,L004,0.902,"{""x"": 807, ""y"": 129, ""w"": 51, ""h"": 140}",
VH20260409_0009_TW2643,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:34,2026-04-09 07:20:37,2026-04-09,TW2643,4,C007,L004,0.965,"{""x"": 752, ""y"": 648, ""w"": 260, ""h"": 271}",
VH20260409_0010_TW2643,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:30,2026-04-09 07:20:34,2026-04-09,TW2643,4,C007,L004,0.987,"{""x"": 7, ""y"": 268, ""w"": 191, ""h"": 331}",
VH20260409_0012_TW2644,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:40,2026-04-09 07:20:48,2026-04-09,TW2644,4,C007,L004,0.815,"{""x"": 275, ""y"": 329, ""w"": 264, ""h"": 268}",
VH20260409_0009_TW2644,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:40,2026-04-09 07:20:46,2026-04-09,TW2644,4,C007,L004,0.985,"{""x"": 972, ""y"": 101, ""w"": 148, ""h"": 351}",
VH20260409_0008_TW2645,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:54,2026-04-09 07:20:58,2026-04-09,TW2645,4,C007,L004,0.72,"{""x"": 447, ""y"": 662, ""w"": 214, ""h"": 201}",
VH20260409_0009_TW2645,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:20:56,2026-04-09 07:20:58,2026-04-09,TW2645,4,C007,L004,0.851,"{""x"": 35, ""y"": 138, ""w"": 81, ""h"": 325}",
VH20260409_0010_TW2645,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:20:51,2026-04-09 07:20:56,2026-04-09,TW2645,4,C008,L004,0.752,"{""x"": 814, ""y"": 155, ""w"": 290, ""h"": 287}",
VH20260409_0011_TW2645,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:20:53,2026-04-09 07:20:54,2026-04-09,TW2645,4,C008,L004,0.981,"{""x"": 330, ""y"": 345, ""w"": 166, ""h"": 340}",
VH20260409_0007_TW2647,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:21:12,2026-04-09 07:21:15,2026-04-09,TW2647,4,C007,L004,0.861,"{""x"": 1299, ""y"": 311, ""w"": 146, ""h"": 374}",
VH20260409_0002_TW2648,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:21:23,2026-04-09 07:21:28,2026-04-09,TW2648,4,C007,L004,0.901,"{""x"": 768, ""y"": 523, ""w"": 194, ""h"": 172}",
VH20260409_0010_TW2648,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:21:22,2026-04-09 07:21:25,2026-04-09,TW2648,4,C008,L004,0.957,"{""x"": 221, ""y"": 201, ""w"": 86, ""h"": 222}",
VH20260409_0010_TW2650,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:21:43,2026-04-09 07:21:49,2026-04-09,TW2650,4,C007,L004,0.855,"{""x"": 793, ""y"": 728, ""w"": 231, ""h"": 178}",
VH20260409_0007_TW2650,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:21:43,2026-04-09 07:21:46,2026-04-09,TW2650,4,C007,L004,0.859,"{""x"": 151, ""y"": 629, ""w"": 142, ""h"": 144}",
VH20260409_0001_TW2650,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:21:41,2026-04-09 07:21:48,2026-04-09,TW2650,4,C008,L004,0.885,"{""x"": 883, ""y"": 276, ""w"": 139, ""h"": 310}",
VH20260409_0002_TW2653,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:13,2026-04-09 07:22:17,2026-04-09,TW2653,4,C007,L004,0.818,"{""x"": 1335, ""y"": 479, ""w"": 288, ""h"": 93}",
VH20260409_0005_TW2653,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:14,2026-04-09 07:22:18,2026-04-09,TW2653,4,C007,L004,0.808,"{""x"": 1336, ""y"": 115, ""w"": 206, ""h"": 346}",
VH20260409_0003_TW2653,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:22:13,2026-04-09 07:22:19,2026-04-09,TW2653,4,C008,L004,0.94,"{""x"": 189, ""y"": 183, ""w"": 249, ""h"": 191}",
VH20260409_0007_TW2653,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:22:13,2026-04-09 07:22:17,2026-04-09,TW2653,4,C008,L004,0.805,"{""x"": 453, ""y"": 591, ""w"": 159, ""h"": 277}",
VH20260409_0007_TW2654,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:20,2026-04-09 07:22:28,2026-04-09,TW2654,4,C007,L004,0.889,"{""x"": 1139, ""y"": 270, ""w"": 168, ""h"": 319}",
VH20260409_0007_TW2655,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:31,2026-04-09 07:22:34,2026-04-09,TW2655,4,C007,L004,0.929,"{""x"": 452, ""y"": 56, ""w"": 213, ""h"": 230}",
VH20260409_0001_TW2655,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:30,2026-04-09 07:22:34,2026-04-09,TW2655,4,C007,L004,0.884,"{""x"": 638, ""y"": 147, ""w"": 289, ""h"": 186}",
VH20260409_0008_TW2656,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:40,2026-04-09 07:22:46,2026-04-09,TW2656,4,C007,L004,0.907,"{""x"": 128, ""y"": 614, ""w"": 125, ""h"": 330}",
VH20260409_0001_TW2656,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:22:45,2026-04-09 07:22:47,2026-04-09,TW2656,4,C008,L004,0.959,"{""x"": 870, ""y"": 273, ""w"": 148, ""h"": 358}",
VH20260409_0007_TW2656,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:22:42,2026-04-09 07:22:48,2026-04-09,TW2656,4,C008,L004,0.858,"{""x"": 929, ""y"": 773, ""w"": 158, ""h"": 268}",
VH20260409_0006_TW2657,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:22:53,2026-04-09 07:22:59,2026-04-09,TW2657,4,C007,L004,0.834,"{""x"": 1234, ""y"": 382, ""w"": 236, ""h"": 314}",
VH20260409_0011_TW2657,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:22:57,2026-04-09 07:22:59,2026-04-09,TW2657,4,C008,L004,0.806,"{""x"": 374, ""y"": 237, ""w"": 57, ""h"": 111}",
VH20260409_0001_TW2661,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:23:32,2026-04-09 07:23:39,2026-04-09,TW2661,4,C008,L004,0.949,"{""x"": 85, ""y"": 139, ""w"": 194, ""h"": 244}",
VH20260409_0009_TW2662,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:23:40,2026-04-09 07:23:41,2026-04-09,TW2662,4,C007,L004,0.806,"{""x"": 1365, ""y"": 94, ""w"": 152, ""h"": 272}",
VH20260409_0005_TW2662,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:23:42,2026-04-09 07:23:50,2026-04-09,TW2662,4,C007,L004,0.85,"{""x"": 1173, ""y"": 172, ""w"": 191, ""h"": 183}",
VH20260409_0001_TW2662,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:23:43,2026-04-09 07:23:48,2026-04-09,TW2662,4,C007,L004,0.753,"{""x"": 282, ""y"": 5, ""w"": 203, ""h"": 228}",
VH20260409_0008_TW2663,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:23:50,2026-04-09 07:23:54,2026-04-09,TW2663,4,C007,L004,0.84,"{""x"": 1307, ""y"": 578, ""w"": 104, ""h"": 221}",
VH20260409_0003_TW2663,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:23:55,2026-04-09 07:23:59,2026-04-09,TW2663,4,C007,L004,0.985,"{""x"": 517, ""y"": 273, ""w"": 300, ""h"": 199}",
VH20260409_0002_TW2663,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:23:50,2026-04-09 07:23:58,2026-04-09,TW2663,4,C007,L004,0.939,"{""x"": 147, ""y"": 58, ""w"": 219, ""h"": 346}",
VH20260409_0007_TW2663,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:23:52,2026-04-09 07:23:58,2026-04-09,TW2663,4,C008,L004,0.954,"{""x"": 502, ""y"": 717, ""w"": 114, ""h"": 297}",
VH20260409_0008_TW2664,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:04,2026-04-09 07:24:09,2026-04-09,TW2664,4,C007,L004,0.826,"{""x"": 828, ""y"": 195, ""w"": 208, ""h"": 303}",
VH20260409_0001_TW2664,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:00,2026-04-09 07:24:08,2026-04-09,TW2664,4,C007,L004,0.772,"{""x"": 654, ""y"": 785, ""w"": 141, ""h"": 376}",
VH20260409_0012_TW2664,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:00,2026-04-09 07:24:02,2026-04-09,TW2664,4,C007,L004,0.93,"{""x"": 1351, ""y"": 194, ""w"": 247, ""h"": 233}",
VH20260409_0002_TW2664,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:00,2026-04-09 07:24:03,2026-04-09,TW2664,4,C007,L004,0.987,"{""x"": 759, ""y"": 529, ""w"": 71, ""h"": 359}",
VH20260409_0010_TW2664,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:24:03,2026-04-09 07:24:07,2026-04-09,TW2664,4,C008,L004,0.707,"{""x"": 46, ""y"": 17, ""w"": 138, ""h"": 151}",
VH20260409_0003_TW2664,V_C008_20260409_072000,DETECTED_IN,2026-04-09 07:24:03,2026-04-09 07:24:10,2026-04-09,TW2664,4,C008,L004,0.741,"{""x"": 596, ""y"": 689, ""w"": 71, ""h"": 329}",
VH20260409_0010_TW2665,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:11,2026-04-09 07:24:16,2026-04-09,TW2665,4,C007,L004,0.798,"{""x"": 919, ""y"": 668, ""w"": 155, ""h"": 116}",
VH20260409_0004_TW2666,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:24,2026-04-09 07:24:29,2026-04-09,TW2666,4,C007,L004,0.947,"{""x"": 986, ""y"": 623, ""w"": 224, ""h"": 226}",
VH20260409_0003_TW2666,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:28,2026-04-09 07:24:30,2026-04-09,TW2666,4,C007,L004,0.783,"{""x"": 1000, ""y"": 334, ""w"": 97, ""h"": 249}",
VH20260409_0002_TW2666,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:23,2026-04-09 07:24:27,2026-04-09,TW2666,4,C007,L004,0.784,"{""x"": 294, ""y"": 162, ""w"": 289, ""h"": 330}",
VH20260409_0005_TW2669,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:53,2026-04-09 07:24:59,2026-04-09,TW2669,4,C007,L004,0.94,"{""x"": 1359, ""y"": 738, ""w"": 228, ""h"": 82}",
VH20260409_0006_TW2669,V_C007_20260409_072000,DETECTED_IN,2026-04-09 07:24:54,2026-04-09 07:24:58,2026-04-09,TW2669,4,C007,L004,0.925,"{""x"": 513, ""y"": 159, ""w"": 136, ""h"": 104}",
V_C007_20260409_072500,C007,RECORDED_BY,2026-04-09 07:25:00,2026-04-09 07:30:00,2026-04-09,,4,C007,L004,,,
V_C008_20260409_072500,C008,RECORDED_BY,2026-04-09 07:25:00,2026-04-09 07:30:00,2026-04-09,,4,C008,L004,,,
VH20260409_0005_TW2671,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:11,2026-04-09 07:25:14,2026-04-09,TW2671,4,C007,L004,0.727,"{""x"": 943, ""y"": 711, ""w"": 97, ""h"": 391}",
VH20260409_0003_TW2671,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:11,2026-04-09 07:25:19,2026-04-09,TW2671,4,C007,L004,0.709,"{""x"": 1002, ""y"": 14, ""w"": 80, ""h"": 160}",
VH20260409_0012_TW2671,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:15,2026-04-09 07:25:16,2026-04-09,TW2671,4,C007,L004,0.925,"{""x"": 1251, ""y"": 382, ""w"": 85, ""h"": 107}",
VH20260409_0008_TW2671,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:13,2026-04-09 07:25:18,2026-04-09,TW2671,4,C007,L004,0.795,"{""x"": 330, ""y"": 560, ""w"": 79, ""h"": 236}",
VH20260409_0011_TW2671,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:25:12,2026-04-09 07:25:18,2026-04-09,TW2671,4,C008,L004,0.907,"{""x"": 269, ""y"": 68, ""w"": 211, ""h"": 162}",
VH20260409_0001_TW2673,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:31,2026-04-09 07:25:35,2026-04-09,TW2673,4,C007,L004,0.7,"{""x"": 293, ""y"": 797, ""w"": 189, ""h"": 314}",
VH20260409_0011_TW2674,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:40,2026-04-09 07:25:48,2026-04-09,TW2674,4,C007,L004,0.944,"{""x"": 343, ""y"": 79, ""w"": 168, ""h"": 115}",
VH20260409_0004_TW2674,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:25:42,2026-04-09 07:25:50,2026-04-09,TW2674,4,C008,L004,0.726,"{""x"": 611, ""y"": 162, ""w"": 112, ""h"": 265}",
VH20260409_0005_TW2674,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:25:43,2026-04-09 07:25:49,2026-04-09,TW2674,4,C008,L004,0.772,"{""x"": 629, ""y"": 581, ""w"": 181, ""h"": 122}",
VH20260409_0009_TW2675,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:59,2026-04-09 07:26:00,2026-04-09,TW2675,4,C007,L004,0.833,"{""x"": 165, ""y"": 402, ""w"": 80, ""h"": 296}",
VH20260409_0012_TW2675,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:25:59,2026-04-09 07:26:00,2026-04-09,TW2675,4,C007,L004,0.808,"{""x"": 749, ""y"": 560, ""w"": 189, ""h"": 148}",
VH20260409_0009_TW2676,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:06,2026-04-09 07:26:09,2026-04-09,TW2676,4,C007,L004,0.829,"{""x"": 235, ""y"": 529, ""w"": 211, ""h"": 236}",
VH20260409_0006_TW2677,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:12,2026-04-09 07:26:20,2026-04-09,TW2677,4,C007,L004,0.791,"{""x"": 832, ""y"": 658, ""w"": 130, ""h"": 200}",
VH20260409_0009_TW2677,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:12,2026-04-09 07:26:15,2026-04-09,TW2677,4,C007,L004,0.724,"{""x"": 261, ""y"": 600, ""w"": 239, ""h"": 351}",
VH20260409_0009_TW2678,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:25,2026-04-09 07:26:27,2026-04-09,TW2678,4,C007,L004,0.869,"{""x"": 1150, ""y"": 113, ""w"": 274, ""h"": 226}",
VH20260409_0006_TW2679,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:32,2026-04-09 07:26:40,2026-04-09,TW2679,4,C007,L004,0.762,"{""x"": 716, ""y"": 719, ""w"": 166, ""h"": 184}",
VH20260409_0012_TW2679,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:30,2026-04-09 07:26:36,2026-04-09,TW2679,4,C007,L004,0.895,"{""x"": 236, ""y"": 425, ""w"": 109, ""h"": 223}",
VH20260409_0001_TW2680,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:43,2026-04-09 07:26:46,2026-04-09,TW2680,4,C007,L004,0.738,"{""x"": 349, ""y"": 637, ""w"": 121, ""h"": 291}",
VH20260409_0010_TW2681,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:26:55,2026-04-09 07:26:58,2026-04-09,TW2681,4,C007,L004,0.855,"{""x"": 1028, ""y"": 531, ""w"": 219, ""h"": 250}",
VH20260409_0011_TW2681,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:26:53,2026-04-09 07:26:59,2026-04-09,TW2681,4,C008,L004,0.74,"{""x"": 951, ""y"": 170, ""w"": 165, ""h"": 164}",
VH20260409_0002_TW2681,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:26:53,2026-04-09 07:26:55,2026-04-09,TW2681,4,C008,L004,0.704,"{""x"": 1399, ""y"": 510, ""w"": 250, ""h"": 292}",
VH20260409_0001_TW2682,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:07,2026-04-09 07:27:08,2026-04-09,TW2682,4,C007,L004,0.876,"{""x"": 274, ""y"": 602, ""w"": 65, ""h"": 377}",
VH20260409_0008_TW2683,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:10,2026-04-09 07:27:18,2026-04-09,TW2683,4,C007,L004,0.708,"{""x"": 1094, ""y"": 602, ""w"": 51, ""h"": 324}",
VH20260409_0002_TW2683,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:11,2026-04-09 07:27:13,2026-04-09,TW2683,4,C007,L004,0.711,"{""x"": 1125, ""y"": 26, ""w"": 97, ""h"": 84}",
VH20260409_0003_TW2683,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:14,2026-04-09 07:27:16,2026-04-09,TW2683,4,C007,L004,0.851,"{""x"": 680, ""y"": 751, ""w"": 211, ""h"": 244}",
VH20260409_0005_TW2683,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:27:14,2026-04-09 07:27:16,2026-04-09,TW2683,4,C008,L004,0.729,"{""x"": 72, ""y"": 756, ""w"": 97, ""h"": 94}",
VH20260409_0004_TW2683,V_C008_20260409_072500,DETECTED_IN,2026-04-09 07:27:11,2026-04-09 07:27:16,2026-04-09,TW2683,4,C008,L004,0.732,"{""x"": 1074, ""y"": 797, ""w"": 87, ""h"": 105}",
VH20260409_0009_TW2686,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:43,2026-04-09 07:27:48,2026-04-09,TW2686,4,C007,L004,0.827,"{""x"": 756, ""y"": 722, ""w"": 134, ""h"": 274}",
VH20260409_0005_TW2686,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:46,2026-04-09 07:27:49,2026-04-09,TW2686,4,C007,L004,0.856,"{""x"": 560, ""y"": 296, ""w"": 255, ""h"": 81}",
VH20260409_0004_TW2686,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:43,2026-04-09 07:27:49,2026-04-09,TW2686,4,C007,L004,0.819,"{""x"": 492, ""y"": 521, ""w"": 219, ""h"": 101}",
VH20260409_0005_TW2687,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:52,2026-04-09 07:27:58,2026-04-09,TW2687,4,C007,L004,0.799,"{""x"": 738, ""y"": 30, ""w"": 225, ""h"": 220}",
VH20260409_0006_TW2687,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:52,2026-04-09 07:27:57,2026-04-09,TW2687,4,C007,L004,0.881,"{""x"": 146, ""y"": 603, ""w"": 271, ""h"": 369}",
VH20260409_0001_TW2687,V_C007_20260409_072500,DETECTED_IN,2026-04-09 07:27:52,2026-04-09 07:28:00,2026-04-09,TW2687,4,C007,L004,0.719,"{""x"": 337, ""y"": 542, ""w"": 189, ""h"": 102}",
